month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-01,CPS,Tier F,Location 4,1323,Type A - Product C|Type D - Product A|Type D - Product B|Type E - Product G,Type A - Product C|Type D - Product B|Type E - Product G,Type A - Product C,537
2026-01,CPS,Tier F,Location 4,1323,Type A - Product D|Type A - Product E|Type B - Product F|Type D - Product A|Type D - Product B,Type A - Product E|Type D - Product A|Type D - Product B,Type A - Product E,582
2026-01,CPS,Tier F,Location 4,1999,Type A - Product E|Type D - Product C|Type D - Product G,Type A - Product E|Type D - Product C|Type D - Product G,,9
2026-01,CPS,Tier F,Location 4,1999,Type A - Product F|Type B - Product C|Type B - Product E|Type B - Product F|Type C - Product A|Type E - Product B,Type B - Product E|Type C - Product A|Type E - Product B,Type C - Product A|Type E - Product B,611
2026-01,CPS,Tier F,Location 4,1999,Type A - Product F|Type B - Product D|Type C - Product H|Type D - Product B|Type D - Product D|Type E - Product E,Type B - Product D|Type D - Product B|Type E - Product E,Type D - Product B,421
2026-01,CPS,Tier F,Location 4,1323,Type A - Product F|Type C - Product C|Type C - Product H,Type A - Product F|Type C - Product H,,204
2026-01,CPS,Tier F,Location 4,1999,Type B - Product E|Type D - Product H|Type E - Product C|Type E - Product D,Type B - Product E|Type D - Product H|Type E - Product C,Type B - Product E,958
2026-01,CPS,Tier F,Location 4,2308,Type C - Product A|Type C - Product F|Type D - Product C|Type D - Product H,Type C - Product A|Type D - Product C|Type D - Product H,Type C - Product A|Type D - Product C|Type D - Product H,1419
2026-01,CPS,Tier F,Location 5,2142,Type A - Product A,,,228
2026-01,CPS,Tier F,Location 5,1042,Type A - Product A|Type B - Product E|Type E - Product G,Type A - Product A|Type E - Product G,Type E - Product G,466
2026-01,CPS,Tier F,Location 5,2584,Type A - Product B|Type A - Product C|Type A - Product F|Type B - Product H|Type C - Product H,,,2584
2026-01,CPS,Tier F,Location 5,2042,Type A - Product F,Type A - Product F,Type A - Product F,663
2026-01,CPS,Tier F,Location 5,2042,Type A - Product H|Type D - Product D|Type E - Product A,Type A - Product H,Type A - Product H,796
2026-01,CPS,Tier F,Location 5,2142,Type B - Product D|Type C - Product A|Type C - Product H|Type D - Product D|Type D - Product E,Type D - Product D,Type D - Product D,1356
2026-01,CPS,Tier F,Location 5,1042,Type B - Product E|Type E - Product A,,,576
2026-01,CPS,Tier F,Location 5,2142,Type C - Product E|Type E - Product A,Type C - Product E|Type E - Product A,Type C - Product E|Type E - Product A,558
2026-01,CPS,Tier F,Location 5,2042,Type D - Product A|Type E - Product C,Type E - Product C,,370
2026-01,CPS,Tier F,Location 5,2042,Type D - Product E|Type E - Product E,,,213
2026-01,CPS,Tier F,Location 6,2814,Type A - Product A|Type D - Product D,Type A - Product A,,1142
2026-01,CPS,Tier F,Location 6,1177,Type A - Product B|Type A - Product C|Type B - Product H,,,422
2026-01,CPS,Tier F,Location 6,1054,Type A - Product D|Type B - Product E|Type C - Product F|Type D - Product A|Type D - Product G|Type E - Product B,Type A - Product D|Type B - Product E|Type C - Product F|Type D - Product A|Type E - Product B,Type A - Product D|Type D - Product A,329
2026-01,CPS,Tier F,Location 6,1054,Type A - Product E|Type D - Product H,,,597
2026-01,CPS,Tier F,Location 6,1618,Type A - Product F|Type B - Product F|Type D - Product G,Type A - Product F|Type D - Product G,Type A - Product F|Type D - Product G,1500
2026-01,CPS,Tier F,Location 6,1054,Type A - Product G|Type B - Product B|Type C - Product C|Type D - Product B|Type D - Product E|Type E - Product F,Type A - Product G|Type B - Product B|Type C - Product C|Type D - Product B|Type D - Product E|Type E - Product F,,128
2026-01,CPS,Tier F,Location 6,2814,Type A - Product H|Type C - Product F|Type C - Product G|Type C - Product H|Type D - Product G,Type A - Product H|Type C - Product F|Type C - Product H,Type A - Product H|Type C - Product F|Type C - Product H,744
2026-01,CPS,Tier F,Location 6,1177,Type B - Product C|Type E - Product C|Type E - Product D|Type E - Product E|Type E - Product F,Type E - Product D,,681
2026-01,CPS,Tier F,Location 6,1618,Type B - Product E,,,118
2026-01,CPS,Tier F,Location 6,1177,Type B - Product H|Type C - Product A|Type D - Product D,Type B - Product H|Type C - Product A|Type D - Product D,Type B - Product H|Type C - Product A|Type D - Product D,74
2026-01,CPS,Tier F,Location 6,2814,Type C - Product B|Type E - Product G,Type C - Product B,,928
2026-01,CPS,Tier G,Location 1,2523,Type A - Product A|Type C - Product A|Type E - Product D,,,1306
2026-01,CPS,Tier G,Location 1,1574,Type A - Product B|Type B - Product H|Type D - Product F,Type A - Product B|Type B - Product H|Type D - Product F,Type D - Product F,1151
2026-01,CPS,Tier G,Location 1,2285,Type A - Product C,Type A - Product C,Type A - Product C,64
2026-01,CPS,Tier G,Location 1,742,Type A - Product C|Type A - Product E|Type D - Product A|Type E - Product D,,,404
2026-01,CPS,Tier G,Location 1,2523,Type A - Product E|Type B - Product A,Type A - Product E,Type A - Product E,227
2026-01,CPS,Tier G,Location 1,2285,Type A - Product E|Type B - Product G,Type A - Product E,Type A - Product E,868
2026-01,CPS,Tier G,Location 1,1574,Type A - Product E|Type C - Product A|Type C - Product C|Type E - Product F|Type E - Product H,,,423
2026-01,CPS,Tier G,Location 1,2285,Type A - Product E|Type C - Product C|Type E - Product B,,,497
2026-01,CPS,Tier G,Location 1,742,Type A - Product F|Type A - Product G|Type B - Product C|Type D - Product C|Type E - Product C,Type A - Product F|Type A - Product G|Type E - Product C,Type A - Product F|Type E - Product C,42
2026-01,CPS,Tier G,Location 1,2285,Type B - Product A|Type C - Product F|Type D - Product B,Type B - Product A|Type D - Product B,,510
2026-01,CPS,Tier G,Location 1,2285,Type B - Product B|Type B - Product E|Type E - Product F,Type E - Product F,,346
2026-01,CPS,Tier G,Location 1,2523,Type B - Product E,Type B - Product E,,187
2026-01,CPS,Tier G,Location 1,2523,Type C - Product D|Type D - Product A|Type D - Product F|Type D - Product H|Type E - Product E,Type C - Product D|Type D - Product A|Type D - Product F,Type C - Product D|Type D - Product A,803
2026-01,CPS,Tier G,Location 1,742,Type C - Product H|Type E - Product E,Type C - Product H|Type E - Product E,Type E - Product E,140
2026-01,CPS,Tier G,Location 1,742,Type D - Product G|Type D - Product H|Type E - Product A|Type E - Product D|Type E - Product F,Type D - Product G|Type E - Product F,Type D - Product G|Type E - Product F,156
2026-01,CPS,Tier G,Location 2,433,Type A - Product C|Type A - Product D|Type A - Product F|Type D - Product B|Type E - Product B|Type E - Product H,Type A - Product C|Type A - Product D|Type D - Product B|Type E - Product H,Type A - Product C|Type A - Product D|Type D - Product B|Type E - Product H,8
2026-01,CPS,Tier G,Location 2,433,Type A - Product G|Type C - Product E,Type A - Product G,,68
2026-01,CPS,Tier G,Location 2,2586,Type A - Product G|Type C - Product F|Type D - Product C,Type A - Product G|Type C - Product F|Type D - Product C,Type A - Product G,510
2026-01,CPS,Tier G,Location 2,1938,Type B - Product A|Type D - Product A|Type D - Product E|Type D - Product H|Type E - Product A,Type B - Product A|Type D - Product E|Type D - Product H|Type E - Product A,Type B - Product A|Type D - Product E|Type E - Product A,1938
2026-01,CPS,Tier G,Location 2,433,Type B - Product B,Type B - Product B,,25
2026-01,CPS,Tier G,Location 2,433,Type B - Product C|Type B - Product E|Type C - Product A|Type D - Product C|Type D - Product F|Type D - Product G,Type B - Product C|Type B - Product E|Type C - Product A|Type D - Product C|Type D - Product F|Type D - Product G,Type B - Product E|Type D - Product C|Type D - Product F|Type D - Product G,137
2026-01,CPS,Tier G,Location 2,2586,Type B - Product C|Type D - Product H|Type E - Product D|Type E - Product E,Type B - Product C|Type D - Product H|Type E - Product D,,1921
2026-01,CPS,Tier G,Location 2,2586,Type B - Product G|Type C - Product B|Type E - Product F,Type C - Product B,Type C - Product B,12
2026-01,CPS,Tier G,Location 2,2586,Type B - Product G|Type D - Product H,Type B - Product G|Type D - Product H,,84
2026-01,CPS,Tier G,Location 2,2586,Type C - Product B,,,59
2026-01,CPS,Tier G,Location 2,609,Type C - Product C|Type C - Product E|Type E - Product C|Type E - Product E,,,609
2026-01,CPS,Tier G,Location 2,433,Type C - Product F|Type E - Product G,,,195
2026-01,CPS,Tier G,Location 3,1341,Type A - Product A|Type A - Product F|Type B - Product D|Type D - Product H|Type E - Product F,Type A - Product A|Type A - Product F|Type B - Product D|Type D - Product H|Type E - Product F,Type A - Product A|Type A - Product F|Type B - Product D|Type D - Product H|Type E - Product F,736
2026-01,CPS,Tier G,Location 3,1341,Type A - Product B|Type A - Product H|Type B - Product G,Type A - Product B|Type A - Product H|Type B - Product G,Type A - Product H,209
2026-01,CPS,Tier G,Location 3,2632,Type A - Product B|Type B - Product B|Type C - Product F|Type E - Product E|Type E - Product G,,,138
2026-01,CPS,Tier G,Location 3,1982,Type A - Product B|Type C - Product E,Type A - Product B|Type C - Product E,,230
2026-01,CPS,Tier G,Location 3,2632,Type A - Product C|Type A - Product H|Type B - Product E|Type E - Product D|Type E - Product F,Type E - Product D,,1367
2026-01,CPS,Tier G,Location 3,2632,Type A - Product C|Type D - Product C|Type E - Product C|Type E - Product F|Type E - Product H,Type A - Product C|Type D - Product C|Type E - Product C|Type E - Product F|Type E - Product H,Type E - Product C,287
2026-01,CPS,Tier G,Location 3,1982,Type A - Product D|Type A - Product G|Type D - Product D|Type E - Product C,Type A - Product G|Type E - Product C,,598
2026-01,CPS,Tier G,Location 3,2764,Type A - Product E|Type B - Product G|Type C - Product B|Type C - Product G|Type E - Product A,,,8
2026-01,CPS,Tier G,Location 3,2764,Type A - Product F|Type B - Product F|Type D - Product D,Type A - Product F|Type B - Product F|Type D - Product D,Type A - Product F|Type B - Product F|Type D - Product D,1623
2026-01,CPS,Tier G,Location 3,2632,Type A - Product G|Type B - Product D|Type B - Product E|Type E - Product B|Type E - Product G,Type B - Product D|Type B - Product E|Type E - Product G,Type B - Product E|Type E - Product G,631
2026-01,CPS,Tier G,Location 3,1341,Type A - Product G|Type D - Product D|Type D - Product H,,,65
2026-01,CPS,Tier G,Location 3,1982,Type B - Product B|Type C - Product A|Type C - Product E|Type C - Product H|Type D - Product E,Type B - Product B|Type C - Product A|Type C - Product E|Type D - Product E,Type C - Product A,881
2026-01,CPS,Tier G,Location 3,2764,Type B - Product B|Type C - Product C|Type D - Product A|Type E - Product H,Type B - Product B|Type C - Product C|Type E - Product H,Type B - Product B|Type C - Product C,971
2026-01,CPS,Tier G,Location 3,2764,Type B - Product D|Type C - Product G|Type E - Product B|Type E - Product C|Type E - Product H,Type C - Product G|Type E - Product B|Type E - Product C|Type E - Product H,Type C - Product G,162
2026-01,CPS,Tier G,Location 3,2632,Type B - Product F|Type B - Product H|Type D - Product C|Type D - Product E|Type D - Product F,Type B - Product H|Type D - Product F,Type B - Product H|Type D - Product F,209
2026-01,CPS,Tier G,Location 3,1341,Type C - Product A|Type D - Product D|Type D - Product H,Type C - Product A|Type D - Product D|Type D - Product H,Type C - Product A,331
2026-01,CPS,Tier G,Location 3,1982,Type C - Product C,Type C - Product C,Type C - Product C,273
2026-01,CPS,Tier G,Location 4,3059,Type A - Product A,Type A - Product A,Type A - Product A,1167
2026-01,CPS,Tier G,Location 4,472,Type A - Product A|Type A - Product B|Type A - Product C|Type C - Product F|Type D - Product C|Type E - Product F,Type A - Product A|Type A - Product B|Type A - Product C|Type C - Product F|Type D - Product C,,156
2026-01,CPS,Tier G,Location 4,472,Type A - Product A|Type A - Product C|Type A - Product F|Type B - Product B|Type B - Product H|Type E - Product B,Type B - Product B|Type E - Product B,Type B - Product B|Type E - Product B,9
2026-01,CPS,Tier G,Location 4,2018,Type A - Product B|Type C - Product B|Type E - Product B,Type A - Product B|Type C - Product B,Type A - Product B|Type C - Product B,676
2026-01,CPS,Tier G,Location 4,3059,Type A - Product D|Type A - Product F|Type A - Product G|Type A - Product H|Type D - Product C|Type E - Product C,Type A - Product D|Type A - Product G|Type A - Product H,,174
2026-01,CPS,Tier G,Location 4,2018,Type A - Product D|Type B - Product D|Type E - Product F|Type E - Product H,Type E - Product F,Type E - Product F,228
2026-01,CPS,Tier G,Location 4,2018,Type A - Product E|Type A - Product H|Type B - Product D|Type C - Product G|Type D - Product G|Type E - Product E,Type A - Product E|Type C - Product G|Type D - Product G,Type A - Product E|Type D - Product G,286
2026-01,CPS,Tier G,Location 4,3059,Type A - Product F|Type D - Product A|Type D - Product H|Type E - Product G,Type A - Product F|Type D - Product A|Type E - Product G,Type E - Product G,294
2026-01,CPS,Tier G,Location 4,708,Type A - Product G|Type C - Product B|Type D - Product A|Type E - Product D,,,181
2026-01,CPS,Tier G,Location 4,708,Type A - Product H|Type B - Product D|Type B - Product E|Type B - Product G|Type D - Product H|Type E - Product G,,,41
2026-01,CPS,Tier G,Location 4,708,Type B - Product A|Type B - Product D|Type B - Product H|Type C - Product B|Type C - Product G|Type D - Product B,Type B - Product D|Type B - Product H|Type D - Product B,Type B - Product D,136
2026-01,CPS,Tier G,Location 4,708,Type B - Product B|Type C - Product H|Type E - Product E|Type E - Product G,Type B - Product B|Type E - Product E|Type E - Product G,Type E - Product G,350
2026-01,CPS,Tier G,Location 4,3059,Type B - Product F|Type C - Product C|Type D - Product E|Type D - Product H,Type B - Product F|Type D - Product H,Type B - Product F|Type D - Product H,168
2026-01,CPS,Tier G,Location 4,472,Type C - Product C|Type C - Product D|Type D - Product D|Type E - Product C,Type C - Product C|Type C - Product D|Type D - Product D|Type E - Product C,Type C - Product C|Type C - Product D|Type D - Product D|Type E - Product C,103
2026-01,CPS,Tier G,Location 4,472,Type C - Product D|Type E - Product E,Type E - Product E,Type E - Product E,97
2026-01,CPS,Tier G,Location 4,2018,Type C - Product H|Type D - Product C,,,828
2026-01,CPS,Tier G,Location 4,472,Type D - Product E|Type E - Product E,Type D - Product E,Type D - Product E,107
2026-01,CPS,Tier G,Location 4,3059,Type D - Product G|Type E - Product A,Type D - Product G,Type D - Product G,1256
2026-01,CPS,Tier G,Location 5,3004,Type A - Product B|Type D - Product F|Type E - Product H,Type A - Product B|Type D - Product F,Type A - Product B|Type D - Product F,3004
2026-01,CPS,Tier G,Location 5,2715,Type A - Product C|Type B - Product B|Type E - Product B,,,200
2026-01,CPS,Tier G,Location 5,2122,Type A - Product E,,,2122
2026-01,CPS,Tier G,Location 5,2715,Type A - Product E|Type A - Product G|Type B - Product A|Type B - Product H|Type D - Product C|Type E - Product B,Type A - Product G|Type B - Product A|Type B - Product H|Type D - Product C|Type E - Product B,Type A - Product G|Type B - Product A|Type B - Product H|Type D - Product C|Type E - Product B,1181
2026-01,CPS,Tier G,Location 5,1653,Type A - Product E|Type B - Product A|Type D - Product E|Type D - Product F,Type A - Product E|Type D - Product F,Type A - Product E,1653
2026-01,CPS,Tier G,Location 5,2715,Type A - Product G|Type C - Product B|Type E - Product D,,,341
2026-01,CPS,Tier G,Location 5,2715,Type A - Product H|Type B - Product H|Type C - Product G|Type D - Product C|Type D - Product H|Type E - Product H,Type A - Product H|Type B - Product H|Type D - Product C|Type D - Product H,Type A - Product H,150
2026-01,CPS,Tier G,Location 5,2715,Type B - Product C|Type D - Product B,,,843
2026-01,CPS,Tier G,Location 6,755,Type A - Product A|Type A - Product H|Type C - Product D|Type D - Product H,Type C - Product D,Type C - Product D,90
2026-01,CPS,Tier G,Location 6,942,Type A - Product C|Type B - Product C,,,84
2026-01,CPS,Tier G,Location 6,755,Type A - Product D|Type B - Product B|Type B - Product H|Type C - Product A|Type C - Product C|Type D - Product E,,,47
2026-01,CPS,Tier G,Location 6,994,Type A - Product D|Type C - Product G|Type D - Product E,,,105
2026-01,CPS,Tier G,Location 6,755,Type A - Product E|Type B - Product B|Type B - Product F|Type C - Product G|Type E - Product A,,,144
2026-01,CPS,Tier G,Location 6,994,Type A - Product F|Type C - Product A|Type C - Product D|Type C - Product E|Type D - Product F,Type A - Product F|Type C - Product A|Type C - Product D|Type C - Product E|Type D - Product F,,210
2026-01,CPS,Tier G,Location 6,942,Type B - Product A|Type B - Product D|Type B - Product F|Type C - Product A|Type C - Product B|Type E - Product H,Type B - Product A|Type C - Product A,Type C - Product A,25
2026-01,CPS,Tier G,Location 6,994,Type B - Product B|Type D - Product H,,,71
2026-01,CPS,Tier G,Location 6,994,Type B - Product E,,,551
2026-01,CPS,Tier G,Location 6,942,Type B - Product E|Type B - Product H,Type B - Product E,Type B - Product E,292
2026-01,CPS,Tier G,Location 6,1817,Type B - Product G|Type D - Product G|Type E - Product F,Type B - Product G,Type B - Product G,1320
2026-01,CPS,Tier G,Location 6,755,Type C - Product D|Type C - Product H|Type D - Product A|Type D - Product B|Type E - Product A|Type E - Product F,Type C - Product H|Type D - Product A|Type D - Product B|Type E - Product A|Type E - Product F,Type C - Product H|Type D - Product A|Type D - Product B|Type E - Product A|Type E - Product F,474
2026-01,CPS,Tier G,Location 6,1817,Type C - Product E,Type C - Product E,Type C - Product E,497
2026-01,CPS,Tier G,Location 6,994,Type C - Product H|Type E - Product H,Type C - Product H|Type E - Product H,,57
2026-01,CPS,Tier G,Location 6,942,Type D - Product B,Type D - Product B,,541
2026-01,SBS,Tier A,Location 1,1873,Type A - Product A|Type A - Product G|Type C - Product A|Type E - Product E,Type A - Product A|Type A - Product G|Type C - Product A|Type E - Product E,Type A - Product A|Type A - Product G|Type E - Product E,351
2026-01,SBS,Tier A,Location 1,1873,Type A - Product A|Type B - Product G|Type C - Product D|Type E - Product A,Type C - Product D|Type E - Product A,Type C - Product D|Type E - Product A,790
2026-01,SBS,Tier A,Location 1,2148,Type A - Product C|Type B - Product G|Type C - Product G,Type A - Product C|Type B - Product G|Type C - Product G,,103
2026-01,SBS,Tier A,Location 1,2020,Type A - Product C|Type E - Product F|Type E - Product H,Type E - Product F,,464
2026-01,SBS,Tier A,Location 1,2524,Type A - Product D|Type B - Product C|Type B - Product D|Type C - Product D|Type D - Product B|Type E - Product B,Type B - Product C|Type B - Product D|Type C - Product D|Type D - Product B|Type E - Product B,Type B - Product C,10
2026-01,SBS,Tier A,Location 1,2148,Type A - Product D|Type B - Product G,,,271
2026-01,SBS,Tier A,Location 1,1873,Type A - Product E,,,76
2026-01,SBS,Tier A,Location 1,2148,Type A - Product F|Type A - Product G|Type B - Product C|Type C - Product B|Type C - Product H,Type A - Product F|Type A - Product G|Type B - Product C|Type C - Product B|Type C - Product H,Type C - Product H,635
2026-01,SBS,Tier A,Location 1,2524,Type A - Product G|Type B - Product G|Type D - Product H|Type E - Product E,,,760
2026-01,SBS,Tier A,Location 1,2020,Type A - Product G|Type C - Product A|Type E - Product A|Type E - Product B,Type C - Product A|Type E - Product A|Type E - Product B,Type C - Product A|Type E - Product A,1008
2026-01,SBS,Tier A,Location 1,2148,Type A - Product G|Type D - Product G,Type D - Product G,Type D - Product G,537
2026-01,SBS,Tier A,Location 1,1873,Type B - Product E|Type D - Product E,,,630
2026-01,SBS,Tier A,Location 1,2020,Type B - Product F|Type B - Product H|Type D - Product A,Type B - Product H|Type D - Product A,Type B - Product H|Type D - Product A,291
2026-01,SBS,Tier A,Location 1,1873,Type C - Product A|Type C - Product E|Type C - Product F|Type D - Product B|Type D - Product D,Type C - Product A|Type D - Product B,,26
2026-01,SBS,Tier A,Location 1,2148,Type C - Product A|Type C - Product E|Type C - Product H|Type E - Product H,Type C - Product A|Type C - Product H,,602
2026-01,SBS,Tier A,Location 1,2524,Type C - Product C|Type D - Product A|Type E - Product D|Type E - Product H,Type E - Product H,,851
2026-01,SBS,Tier A,Location 1,2020,Type C - Product D|Type D - Product C|Type E - Product D|Type E - Product E|Type E - Product H,Type C - Product D|Type D - Product C|Type E - Product D|Type E - Product H,Type C - Product D|Type D - Product C|Type E - Product D|Type E - Product H,257
2026-01,SBS,Tier A,Location 1,2524,Type D - Product C,,,879
2026-01,SBS,Tier A,Location 1,2524,Type D - Product G|Type E - Product E,,,24
2026-01,SBS,Tier A,Location 2,2849,Type A - Product A|Type B - Product C|Type C - Product A|Type C - Product F|Type E - Product G,Type B - Product C|Type E - Product G,Type B - Product C,374
2026-01,SBS,Tier A,Location 2,3071,Type A - Product A|Type C - Product E,Type A - Product A|Type C - Product E,Type A - Product A|Type C - Product E,515
2026-01,SBS,Tier A,Location 2,3280,Type A - Product B|Type B - Product E|Type C - Product E|Type C - Product F|Type E - Product H,Type B - Product E,,635
2026-01,SBS,Tier A,Location 2,3071,Type A - Product C|Type A - Product E|Type A - Product F|Type C - Product A|Type D - Product G|Type E - Product F,Type A - Product E|Type A - Product F,,44
2026-01,SBS,Tier A,Location 2,782,Type A - Product D|Type B - Product F|Type C - Product A|Type C - Product C|Type D - Product B|Type E - Product A,,,301
2026-01,SBS,Tier A,Location 2,3280,Type A - Product E|Type B - Product G|Type B - Product H,Type B - Product G,Type B - Product G,987
2026-01,SBS,Tier A,Location 2,2849,Type A - Product F|Type B - Product A|Type C - Product E|Type C - Product H|Type D - Product D|Type E - Product B,,,475
2026-01,SBS,Tier A,Location 2,3071,Type A - Product F|Type E - Product A,Type A - Product F,Type A - Product F,92
2026-01,SBS,Tier A,Location 2,3280,Type B - Product A,,,1628
2026-01,SBS,Tier A,Location 2,3280,Type B - Product C|Type D - Product G|Type E - Product B,Type D - Product G,,30
2026-01,SBS,Tier A,Location 2,2849,Type B - Product D|Type B - Product G|Type B - Product H|Type C - Product C|Type E - Product C,Type B - Product G|Type C - Product C,,188
2026-01,SBS,Tier A,Location 2,2849,Type B - Product G|Type C - Product B|Type C - Product H|Type D - Product G,Type B - Product G|Type C - Product B|Type C - Product H|Type D - Product G,Type B - Product G|Type C - Product B|Type C - Product H|Type D - Product G,1812
2026-01,SBS,Tier A,Location 2,3071,Type C - Product H,Type C - Product H,,33
2026-01,SBS,Tier A,Location 2,782,Type D - Product E|Type D - Product H|Type E - Product D,,,481
2026-01,SBS,Tier A,Location 2,3071,Type E - Product E,,,2387
2026-01,SBS,Tier A,Location 3,937,Type A - Product B|Type B - Product C|Type B - Product D|Type D - Product A|Type D - Product F|Type E - Product F,Type A - Product B|Type B - Product C|Type D - Product A|Type D - Product F|Type E - Product F,Type A - Product B|Type B - Product C|Type D - Product F,7
2026-01,SBS,Tier A,Location 3,937,Type A - Product B|Type C - Product C,Type A - Product B|Type C - Product C,,288
2026-01,SBS,Tier A,Location 3,1163,Type A - Product E|Type B - Product F|Type C - Product D|Type C - Product G|Type E - Product A|Type E - Product F,Type A - Product E|Type B - Product F|Type C - Product D|Type C - Product G|Type E - Product A|Type E - Product F,,8
2026-01,SBS,Tier A,Location 3,2767,Type A - Product E|Type E - Product A|Type E - Product C,,,380
2026-01,SBS,Tier A,Location 3,1163,Type A - Product F|Type B - Product E|Type E - Product C,Type B - Product E|Type E - Product C,,884
2026-01,SBS,Tier A,Location 3,2767,Type A - Product G,,,1778
2026-01,SBS,Tier A,Location 3,570,Type A - Product G|Type B - Product B,,,143
2026-01,SBS,Tier A,Location 3,1163,Type A - Product H|Type C - Product B|Type C - Product D|Type D - Product C|Type E - Product E,Type A - Product H|Type D - Product C,Type A - Product H,68
2026-01,SBS,Tier A,Location 3,2767,Type B - Product B|Type B - Product H|Type C - Product B|Type C - Product F|Type D - Product F|Type E - Product A,Type B - Product H|Type E - Product A,,17
2026-01,SBS,Tier A,Location 3,937,Type B - Product D|Type B - Product F|Type C - Product A|Type D - Product F,Type B - Product D|Type B - Product F|Type C - Product A|Type D - Product F,Type B - Product D|Type B - Product F|Type C - Product A|Type D - Product F,374
2026-01,SBS,Tier A,Location 3,937,Type B - Product E,Type B - Product E,Type B - Product E,259
2026-01,SBS,Tier A,Location 3,1163,Type B - Product E|Type C - Product B|Type D - Product H,Type B - Product E|Type C - Product B,,79
2026-01,SBS,Tier A,Location 3,2767,Type C - Product G,Type C - Product G,Type C - Product G,592
2026-01,SBS,Tier A,Location 3,937,Type C - Product G|Type D - Product B|Type D - Product G|Type E - Product C,Type C - Product G|Type D - Product B|Type D - Product G|Type E - Product C,Type C - Product G|Type D - Product B|Type D - Product G|Type E - Product C,9
2026-01,SBS,Tier A,Location 3,570,Type C - Product H|Type D - Product C|Type D - Product E,Type C - Product H|Type D - Product C|Type D - Product E,Type D - Product E,55
2026-01,SBS,Tier A,Location 3,1163,Type D - Product F,Type D - Product F,Type D - Product F,124
2026-01,SBS,Tier A,Location 3,570,Type E - Product B,,,277
2026-01,SBS,Tier A,Location 3,570,Type E - Product C,Type E - Product C,Type E - Product C,95
2026-01,SBS,Tier A,Location 4,1830,Type A - Product C|Type B - Product B|Type C - Product C|Type C - Product F|Type E - Product B,Type A - Product C|Type B - Product B|Type C - Product C|Type E - Product B,,912
2026-01,SBS,Tier A,Location 4,3386,Type A - Product C|Type B - Product G|Type C - Product D|Type D - Product D|Type D - Product F|Type D - Product H,Type A - Product C|Type C - Product D|Type D - Product F|Type D - Product H,Type A - Product C|Type C - Product D|Type D - Product H,1735
2026-01,SBS,Tier A,Location 4,1830,Type A - Product C|Type B - Product H|Type C - Product E|Type C - Product H|Type E - Product H,Type A - Product C|Type B - Product H|Type C - Product E|Type C - Product H|Type E - Product H,Type A - Product C|Type B - Product H|Type C - Product E|Type C - Product H|Type E - Product H,277
2026-01,SBS,Tier A,Location 4,1192,Type A - Product D|Type C - Product G,Type A - Product D|Type C - Product G,Type C - Product G,172
2026-01,SBS,Tier A,Location 4,1192,Type A - Product E|Type A - Product G|Type A - Product H|Type B - Product F|Type E - Product A|Type E - Product B,Type A - Product E|Type A - Product G|Type A - Product H|Type B - Product F|Type E - Product A|Type E - Product B,Type A - Product H|Type B - Product F,437
2026-01,SBS,Tier A,Location 4,1910,Type A - Product F|Type D - Product A|Type E - Product D,Type A - Product F|Type D - Product A|Type E - Product D,Type A - Product F|Type D - Product A|Type E - Product D,775
2026-01,SBS,Tier A,Location 4,3386,Type A - Product H|Type D - Product D,Type A - Product H|Type D - Product D,Type A - Product H,456
2026-01,SBS,Tier A,Location 4,1830,Type B - Product A|Type B - Product C|Type C - Product C|Type D - Product A,Type B - Product A|Type C - Product C,Type B - Product A,61
2026-01,SBS,Tier A,Location 4,1192,Type B - Product A|Type B - Product F|Type C - Product H,,,179
2026-01,SBS,Tier A,Location 4,3386,Type B - Product C|Type B - Product F,,,1195
2026-01,SBS,Tier A,Location 4,1192,Type B - Product D|Type C - Product F|Type D - Product E|Type E - Product D,Type C - Product F|Type E - Product D,Type E - Product D,158
2026-01,SBS,Tier A,Location 4,1910,Type C - Product A|Type C - Product B,Type C - Product A|Type C - Product B,,1135
2026-01,SBS,Tier A,Location 4,1830,Type C - Product C,Type C - Product C,,580
2026-01,SBS,Tier A,Location 4,1192,Type C - Product F|Type D - Product A|Type E - Product B|Type E - Product G,,,246
2026-01,SBS,Tier A,Location 5,1417,Type A - Product A|Type C - Product A|Type D - Product B,Type D - Product B,,238
2026-01,SBS,Tier A,Location 5,3013,Type A - Product B|Type A - Product E|Type B - Product H|Type C - Product E|Type D - Product C,Type A - Product E,Type A - Product E,465
2026-01,SBS,Tier A,Location 5,947,Type A - Product B|Type B - Product C|Type B - Product D|Type C - Product G,Type A - Product B|Type B - Product C|Type B - Product D|Type C - Product G,,123
2026-01,SBS,Tier A,Location 5,3013,Type A - Product D|Type B - Product E|Type E - Product H,Type A - Product D|Type B - Product E|Type E - Product H,Type A - Product D|Type E - Product H,618
2026-01,SBS,Tier A,Location 5,3013,Type A - Product E|Type E - Product D,Type A - Product E|Type E - Product D,Type E - Product D,519
2026-01,SBS,Tier A,Location 5,947,Type A - Product F|Type C - Product C|Type D - Product C|Type E - Product A|Type E - Product D,Type C - Product C|Type D - Product C|Type E - Product D,,824
2026-01,SBS,Tier A,Location 5,1417,Type A - Product H|Type B - Product B|Type D - Product E,,,258
2026-01,SBS,Tier A,Location 5,3013,Type B - Product B|Type E - Product D,,,1111
