month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-01,CPS,Tier F,Location 4,404,Offer A|Offer C,Offer A,,241
2026-01,CPS,Tier F,Location 4,147,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer A|Offer C|Offer D|Offer E|Offer J,Offer E,32
2026-01,CPS,Tier F,Location 4,359,Offer A|Offer C|Offer D|Offer E|Offer I,,,10
2026-01,CPS,Tier F,Location 4,331,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,,,35
2026-01,CPS,Tier F,Location 4,147,Offer A|Offer C|Offer D|Offer G|Offer J,Offer G,Offer G,60
2026-01,CPS,Tier F,Location 4,183,Offer A|Offer C|Offer E|Offer F|Offer J,Offer A|Offer C|Offer E,Offer E,1
2026-01,CPS,Tier F,Location 4,183,Offer A|Offer C|Offer E|Offer I|Offer J,Offer C|Offer E|Offer I,,114
2026-01,CPS,Tier F,Location 4,60,Offer A|Offer D|Offer E|Offer F|Offer H|Offer J,Offer D|Offer E|Offer F|Offer J,Offer D|Offer F|Offer J,20
2026-01,CPS,Tier F,Location 4,129,Offer A|Offer D|Offer F|Offer H|Offer I|Offer J,Offer F|Offer H|Offer I|Offer J,Offer F|Offer H,8
2026-01,CPS,Tier F,Location 4,329,Offer A|Offer D|Offer F|Offer I|Offer J,Offer I|Offer J,Offer I|Offer J,9
2026-01,CPS,Tier F,Location 4,305,Offer A|Offer E|Offer H,Offer A,,134
2026-01,CPS,Tier F,Location 4,463,Offer A|Offer E|Offer J,Offer A,Offer A,290
2026-01,CPS,Tier F,Location 4,331,Offer A|Offer F,,,123
2026-01,CPS,Tier F,Location 4,152,Offer A|Offer F,Offer A|Offer F,Offer A,152
2026-01,CPS,Tier F,Location 4,305,Offer A|Offer F|Offer I|Offer J,Offer A|Offer F,,30
2026-01,CPS,Tier F,Location 4,79,Offer A|Offer F|Offer J,Offer J,,6
2026-01,CPS,Tier F,Location 4,79,Offer B|Offer C,Offer B|Offer C,Offer C,73
2026-01,CPS,Tier F,Location 4,494,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer B|Offer D|Offer E|Offer G|Offer H,,210
2026-01,CPS,Tier F,Location 4,51,Offer B|Offer C|Offer D|Offer E|Offer I,Offer B|Offer C|Offer D|Offer E,Offer B|Offer C|Offer D,22
2026-01,CPS,Tier F,Location 4,452,Offer B|Offer C|Offer D|Offer F|Offer J,Offer C|Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,328
2026-01,CPS,Tier F,Location 4,147,Offer B|Offer C|Offer D|Offer G|Offer I|Offer J,Offer B|Offer C|Offer G,Offer B,115
2026-01,CPS,Tier F,Location 4,359,Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,,,68
2026-01,CPS,Tier F,Location 4,404,Offer B|Offer C|Offer E|Offer I|Offer J,Offer I,Offer I,27
2026-01,CPS,Tier F,Location 4,180,Offer B|Offer C|Offer F,Offer C|Offer F,Offer C|Offer F,180
2026-01,CPS,Tier F,Location 4,349,Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,Offer B|Offer C|Offer F|Offer H,Offer H,138
2026-01,CPS,Tier F,Location 4,470,Offer B|Offer C|Offer F|Offer H,Offer B|Offer C|Offer F|Offer H,,67
2026-01,CPS,Tier F,Location 4,331,Offer B|Offer C|Offer H|Offer J,Offer J,Offer J,68
2026-01,CPS,Tier F,Location 4,265,Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer B|Offer D|Offer F|Offer G|Offer J,Offer D|Offer F|Offer G|Offer J,265
2026-01,CPS,Tier F,Location 4,191,Offer B|Offer D|Offer E|Offer G|Offer J,Offer D|Offer E,Offer D|Offer E,57
2026-01,CPS,Tier F,Location 4,186,Offer B|Offer D|Offer E|Offer H,Offer B|Offer D|Offer E|Offer H,Offer D|Offer H,1
2026-01,CPS,Tier F,Location 4,186,Offer B|Offer D|Offer E|Offer I,Offer B|Offer D|Offer E|Offer I,,109
2026-01,CPS,Tier F,Location 4,488,Offer B|Offer D|Offer G|Offer I|Offer J,,,21
2026-01,CPS,Tier F,Location 4,329,Offer B|Offer D|Offer H|Offer J,Offer B|Offer D|Offer H|Offer J,,110
2026-01,CPS,Tier F,Location 4,359,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer E|Offer F|Offer H,,19
2026-01,CPS,Tier F,Location 4,147,Offer B|Offer F,,,36
2026-01,CPS,Tier F,Location 4,452,Offer B|Offer F,Offer B,Offer B,70
2026-01,CPS,Tier F,Location 4,359,Offer B|Offer F|Offer G,Offer B|Offer F,Offer F,80
2026-01,CPS,Tier F,Location 4,147,Offer B|Offer F|Offer I|Offer J,Offer J,Offer J,7
2026-01,CPS,Tier F,Location 4,183,Offer B|Offer G,,,56
2026-01,CPS,Tier F,Location 4,331,Offer B|Offer G|Offer J,Offer B|Offer G|Offer J,,73
2026-01,CPS,Tier F,Location 4,494,Offer B|Offer H|Offer I,Offer I,Offer I,19
2026-01,CPS,Tier F,Location 4,349,Offer C,Offer C,,6
2026-01,CPS,Tier F,Location 4,494,Offer C|Offer D,Offer C|Offer D,Offer D,138
2026-01,CPS,Tier F,Location 4,470,Offer C|Offer D|Offer E|Offer G,Offer C|Offer D|Offer G,Offer G,217
2026-01,CPS,Tier F,Location 4,291,Offer C|Offer E,Offer C|Offer E,Offer E,249
2026-01,CPS,Tier F,Location 4,90,Offer C|Offer F,,,90
2026-01,CPS,Tier F,Location 4,470,Offer C|Offer F|Offer G,,,162
2026-01,CPS,Tier F,Location 4,331,Offer C|Offer F|Offer G|Offer H|Offer I,Offer C|Offer F|Offer G|Offer H|Offer I,Offer C|Offer F|Offer G|Offer H|Offer I,32
2026-01,CPS,Tier F,Location 4,129,Offer C|Offer G|Offer H|Offer J,Offer C|Offer H|Offer J,,4
2026-01,CPS,Tier F,Location 4,329,Offer C|Offer H|Offer J,Offer C|Offer H|Offer J,Offer C|Offer H|Offer J,27
2026-01,CPS,Tier F,Location 4,305,Offer D,Offer D,,109
2026-01,CPS,Tier F,Location 4,73,Offer D,Offer D,Offer D,73
2026-01,CPS,Tier F,Location 4,291,Offer D|Offer E|Offer G|Offer H,Offer E,Offer E,33
2026-01,CPS,Tier F,Location 4,329,Offer D|Offer E|Offer G|Offer I|Offer J,Offer J,Offer J,81
2026-01,CPS,Tier F,Location 4,129,Offer D|Offer E|Offer H|Offer I|Offer J,Offer D|Offer E|Offer I|Offer J,Offer E|Offer I|Offer J,21
2026-01,CPS,Tier F,Location 4,129,Offer D|Offer F|Offer G,Offer D|Offer F,,87
2026-01,CPS,Tier F,Location 4,51,Offer D|Offer F|Offer G|Offer H,,,13
2026-01,CPS,Tier F,Location 4,451,Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,Offer G|Offer J,Offer G|Offer J,451
2026-01,CPS,Tier F,Location 4,463,Offer D|Offer F|Offer G|Offer I|Offer J,Offer D|Offer F|Offer G|Offer I|Offer J,Offer D|Offer F,122
2026-01,CPS,Tier F,Location 4,291,Offer D|Offer F|Offer H|Offer I|Offer J,Offer F,Offer F,9
2026-01,CPS,Tier F,Location 4,186,Offer D|Offer F|Offer J,Offer F|Offer J,Offer F|Offer J,36
2026-01,CPS,Tier F,Location 4,341,Offer D|Offer G,Offer D,,185
2026-01,CPS,Tier F,Location 4,452,Offer D|Offer G|Offer H,,,12
2026-01,CPS,Tier F,Location 4,359,Offer D|Offer G|Offer H|Offer J,Offer D|Offer G|Offer H|Offer J,,77
2026-01,CPS,Tier F,Location 4,463,Offer D|Offer G|Offer J,,,2
2026-01,CPS,Tier F,Location 4,349,Offer E,,,108
2026-01,CPS,Tier F,Location 4,329,Offer E,Offer E,,102
2026-01,CPS,Tier F,Location 4,979,Offer E,Offer E,Offer E,280
2026-01,CPS,Tier F,Location 4,463,Offer E|Offer F,Offer E,,33
2026-01,CPS,Tier F,Location 4,51,Offer E|Offer G|Offer H|Offer I,,,16
2026-01,CPS,Tier F,Location 4,147,Offer F|Offer G,Offer F|Offer G,Offer F,44
2026-01,CPS,Tier F,Location 4,359,Offer F|Offer H,Offer F|Offer H,Offer F|Offer H,41
2026-01,CPS,Tier F,Location 4,488,Offer F|Offer H|Offer I|Offer J,Offer J,,18
2026-01,CPS,Tier F,Location 4,305,Offer G,,,32
2026-01,CPS,Tier F,Location 4,470,Offer G|Offer H|Offer I|Offer J,Offer I,Offer I,24
2026-01,CPS,Tier F,Location 4,452,Offer G|Offer J,Offer G|Offer J,,42
2026-01,CPS,Tier F,Location 4,494,Offer H,,,27
2026-01,CPS,Tier F,Location 4,60,Offer H,Offer H,Offer H,30
2026-01,CPS,Tier F,Location 4,129,Offer H|Offer J,Offer H|Offer J,Offer H|Offer J,9
2026-01,CPS,Tier F,Location 4,369,Offer I,,,46
2026-01,CPS,Tier F,Location 4,183,Offer J,,,6
2026-01,CPS,Tier F,Location 5,348,Offer A,Offer A,,58
2026-01,CPS,Tier F,Location 5,215,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer H,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer H,Offer A,60
2026-01,CPS,Tier F,Location 5,127,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer I,Offer A|Offer B|Offer E|Offer H|Offer I,Offer H,10
2026-01,CPS,Tier F,Location 5,180,Offer A|Offer B|Offer C|Offer E,Offer A|Offer B|Offer C|Offer E,Offer A|Offer B|Offer C|Offer E,62
2026-01,CPS,Tier F,Location 5,386,Offer A|Offer B|Offer C|Offer E|Offer H,,,189
2026-01,CPS,Tier F,Location 5,111,Offer A|Offer B|Offer C|Offer F|Offer H|Offer I|Offer J,,,4
2026-01,CPS,Tier F,Location 5,498,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer F,Offer F,57
2026-01,CPS,Tier F,Location 5,390,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer B|Offer E|Offer F|Offer G|Offer J,,82
2026-01,CPS,Tier F,Location 5,498,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer A|Offer D|Offer G|Offer H|Offer I,Offer D|Offer H,132
2026-01,CPS,Tier F,Location 5,348,Offer A|Offer B|Offer D|Offer E|Offer G|Offer J,Offer A|Offer D|Offer E|Offer J,Offer A|Offer D,28
2026-01,CPS,Tier F,Location 5,232,Offer A|Offer B|Offer D|Offer F|Offer G,Offer A|Offer B|Offer D|Offer F|Offer G,Offer A|Offer B|Offer D|Offer F|Offer G,232
2026-01,CPS,Tier F,Location 5,395,Offer A|Offer B|Offer D|Offer I|Offer J,Offer A|Offer D|Offer I,Offer A|Offer D|Offer I,319
2026-01,CPS,Tier F,Location 5,346,Offer A|Offer B|Offer E,,,23
2026-01,CPS,Tier F,Location 5,224,Offer A|Offer B|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer E|Offer I|Offer J,Offer A,58
2026-01,CPS,Tier F,Location 5,481,Offer A|Offer B|Offer E|Offer G|Offer H|Offer I|Offer J,Offer A|Offer G|Offer J,Offer A|Offer G,63
2026-01,CPS,Tier F,Location 5,213,Offer A|Offer B|Offer E|Offer G|Offer I,Offer E,Offer E,213
2026-01,CPS,Tier F,Location 5,232,Offer A|Offer B|Offer E|Offer I|Offer J,Offer B,,76
2026-01,CPS,Tier F,Location 5,447,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer I,Offer I,296
2026-01,CPS,Tier F,Location 5,110,Offer A|Offer B|Offer F|Offer H,Offer A|Offer B|Offer H,Offer B|Offer H,12
2026-01,CPS,Tier F,Location 5,159,Offer A|Offer B|Offer F|Offer H|Offer J,Offer A|Offer B|Offer F|Offer H|Offer J,Offer A|Offer B|Offer F|Offer J,11
2026-01,CPS,Tier F,Location 5,150,Offer A|Offer C,Offer A,Offer A,8
2026-01,CPS,Tier F,Location 5,158,Offer A|Offer C,Offer C,Offer C,23
2026-01,CPS,Tier F,Location 5,346,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G,Offer D,,209
2026-01,CPS,Tier F,Location 5,447,Offer A|Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,Offer J,,151
2026-01,CPS,Tier F,Location 5,150,Offer A|Offer C|Offer E|Offer F|Offer H|Offer J,Offer A|Offer C|Offer E|Offer F|Offer H|Offer J,Offer A,95
2026-01,CPS,Tier F,Location 5,412,Offer A|Offer C|Offer E|Offer F|Offer I,Offer C,,101
2026-01,CPS,Tier F,Location 5,387,Offer A|Offer C|Offer F|Offer H|Offer I|Offer J,,,68
2026-01,CPS,Tier F,Location 5,387,Offer A|Offer C|Offer G,Offer C|Offer G,Offer C,170
2026-01,CPS,Tier F,Location 5,128,Offer A|Offer D,Offer A,Offer A,128
2026-01,CPS,Tier F,Location 5,224,Offer A|Offer D|Offer E|Offer G|Offer H,Offer D|Offer G,Offer D,20
2026-01,CPS,Tier F,Location 5,110,Offer A|Offer D|Offer F,,,31
2026-01,CPS,Tier F,Location 5,346,Offer A|Offer D|Offer F|Offer H|Offer I|Offer J,,,57
2026-01,CPS,Tier F,Location 5,110,Offer A|Offer D|Offer H,,,15
2026-01,CPS,Tier F,Location 5,232,Offer A|Offer E|Offer I|Offer J,Offer E,,12
2026-01,CPS,Tier F,Location 5,399,Offer A|Offer F,Offer A|Offer F,Offer A|Offer F,399
2026-01,CPS,Tier F,Location 5,64,Offer A|Offer F|Offer G|Offer H,Offer A|Offer H,Offer A|Offer H,56
2026-01,CPS,Tier F,Location 5,498,Offer A|Offer G|Offer H,Offer A,Offer A,234
2026-01,CPS,Tier F,Location 5,476,Offer A|Offer G|Offer H,Offer G|Offer H,Offer G,107
2026-01,CPS,Tier F,Location 5,110,Offer A|Offer G|Offer H|Offer I,Offer A|Offer I,,8
2026-01,CPS,Tier F,Location 5,111,Offer A|Offer G|Offer H|Offer I,Offer G|Offer H,Offer G|Offer H,97
2026-01,CPS,Tier F,Location 5,390,Offer B,Offer B,,98
2026-01,CPS,Tier F,Location 5,224,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,,,98
2026-01,CPS,Tier F,Location 5,320,Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer C|Offer D|Offer F|Offer I,Offer C|Offer D|Offer F,24
2026-01,CPS,Tier F,Location 5,158,Offer B|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer C|Offer E|Offer F|Offer G|Offer I,26
2026-01,CPS,Tier F,Location 5,180,Offer B|Offer C|Offer E|Offer F|Offer H,Offer C|Offer E,Offer C,118
2026-01,CPS,Tier F,Location 5,232,Offer B|Offer C|Offer F|Offer H|Offer I,Offer B|Offer F,,94
2026-01,CPS,Tier F,Location 5,127,Offer B|Offer C|Offer G|Offer H|Offer J,Offer B|Offer G|Offer J,Offer G,65
2026-01,CPS,Tier F,Location 5,173,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer E|Offer G|Offer H,89
2026-01,CPS,Tier F,Location 5,475,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer E,Offer E,268
2026-01,CPS,Tier F,Location 5,127,Offer B|Offer D|Offer F|Offer G,Offer G,Offer G,52
2026-01,CPS,Tier F,Location 5,159,Offer B|Offer D|Offer H|Offer J,Offer B|Offer D|Offer H|Offer J,,125
2026-01,CPS,Tier F,Location 5,346,Offer B|Offer E,Offer B|Offer E,,32
2026-01,CPS,Tier F,Location 5,476,Offer B|Offer E|Offer F|Offer H,Offer B|Offer E,,64
2026-01,CPS,Tier F,Location 5,348,Offer B|Offer F|Offer I,Offer B|Offer F|Offer I,Offer F|Offer I,186
2026-01,CPS,Tier F,Location 5,481,Offer B|Offer H,,,418
2026-01,CPS,Tier F,Location 5,498,Offer C,Offer C,Offer C,43
2026-01,CPS,Tier F,Location 5,98,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer E|Offer G|Offer H,Offer E|Offer G|Offer H,98
2026-01,CPS,Tier F,Location 5,387,Offer C|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer D|Offer G|Offer I,Offer G|Offer I,17
2026-01,CPS,Tier F,Location 5,159,Offer C|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer D|Offer E|Offer H|Offer I|Offer J,Offer D|Offer E|Offer H|Offer I|Offer J,23
2026-01,CPS,Tier F,Location 5,386,Offer C|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer C|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,,14
2026-01,CPS,Tier F,Location 5,215,Offer C|Offer D|Offer E|Offer I|Offer J,Offer D|Offer E|Offer J,Offer D,44
2026-01,CPS,Tier F,Location 5,320,Offer C|Offer D|Offer F|Offer H,Offer C|Offer D|Offer H,Offer H,44
2026-01,CPS,Tier F,Location 5,475,Offer C|Offer E,Offer C,,14
2026-01,CPS,Tier F,Location 5,232,Offer C|Offer E|Offer F|Offer J,Offer C|Offer J,Offer C,29
2026-01,CPS,Tier F,Location 5,110,Offer C|Offer E|Offer J,Offer J,Offer J,44
2026-01,CPS,Tier F,Location 5,412,Offer C|Offer F,,,311
2026-01,CPS,Tier F,Location 5,158,Offer C|Offer F|Offer I|Offer J,,,109
2026-01,CPS,Tier F,Location 5,320,Offer C|Offer G|Offer H,Offer C|Offer G,Offer C|Offer G,173
2026-01,CPS,Tier F,Location 5,387,Offer C|Offer H,Offer C|Offer H,Offer H,101
2026-01,CPS,Tier F,Location 5,215,Offer C|Offer I,Offer I,,49
2026-01,CPS,Tier F,Location 5,496,Offer D,,,44
2026-01,CPS,Tier F,Location 5,586,Offer D,Offer D,,120
2026-01,CPS,Tier F,Location 5,232,Offer D,Offer D,Offer D,21
2026-01,CPS,Tier F,Location 5,498,Offer D|Offer E,Offer E,Offer E,32
2026-01,CPS,Tier F,Location 5,224,Offer D|Offer E|Offer G,,,24
2026-01,CPS,Tier F,Location 5,320,Offer D|Offer G|Offer J,Offer D|Offer J,Offer D|Offer J,79
2026-01,CPS,Tier F,Location 5,395,Offer D|Offer I|Offer J,Offer D|Offer J,Offer D|Offer J,76
2026-01,CPS,Tier F,Location 5,150,Offer D|Offer I|Offer J,Offer I,Offer I,28
2026-01,CPS,Tier F,Location 5,475,Offer E|Offer H,Offer E|Offer H,Offer E,83
2026-01,CPS,Tier F,Location 5,173,Offer E|Offer H|Offer I|Offer J,Offer E,Offer E,12
2026-01,CPS,Tier F,Location 5,224,Offer F,,,24
2026-01,CPS,Tier F,Location 5,173,Offer F|Offer G|Offer H|Offer I|Offer J,,,19
2026-01,CPS,Tier F,Location 5,387,Offer F|Offer H,,,31
2026-01,CPS,Tier F,Location 5,348,Offer F|Offer I,Offer F|Offer I,,76
2026-01,CPS,Tier F,Location 5,237,Offer G,,,61
2026-01,CPS,Tier F,Location 5,386,Offer G,Offer G,,183
2026-01,CPS,Tier F,Location 5,476,Offer G,Offer G,Offer G,305
2026-01,CPS,Tier F,Location 5,390,Offer G|Offer H,Offer G,,149
2026-01,CPS,Tier F,Location 5,215,Offer G|Offer I|Offer J,Offer I,,62
2026-01,CPS,Tier F,Location 5,453,Offer H,Offer H,,453
2026-01,CPS,Tier F,Location 5,390,Offer I,,,61
2026-01,CPS,Tier F,Location 6,74,Offer A,,,74
2026-01,CPS,Tier F,Location 6,612,Offer A|Offer B,,,246
2026-01,CPS,Tier F,Location 6,497,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H,Offer D|Offer E,,49
2026-01,CPS,Tier F,Location 6,104,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer J,,,8
2026-01,CPS,Tier F,Location 6,180,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G,Offer C|Offer F,Offer C|Offer F,128
2026-01,CPS,Tier F,Location 6,190,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,190
2026-01,CPS,Tier F,Location 6,228,Offer A|Offer B|Offer C|Offer D|Offer G|Offer I|Offer J,Offer A|Offer B|Offer C|Offer D|Offer G|Offer J,Offer A|Offer C,41
2026-01,CPS,Tier F,Location 6,121,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I,Offer B|Offer D|Offer H,Offer B|Offer D,49
2026-01,CPS,Tier F,Location 6,260,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H,Offer E,39
2026-01,CPS,Tier F,Location 6,223,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,Offer J,,11
2026-01,CPS,Tier F,Location 6,104,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer E,Offer E,58
2026-01,CPS,Tier F,Location 6,403,Offer A|Offer B|Offer D|Offer E|Offer G|Offer I|Offer J,Offer I|Offer J,Offer I,403
2026-01,CPS,Tier F,Location 6,252,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H,Offer B|Offer D|Offer F|Offer G,Offer B|Offer D|Offer F|Offer G,60
2026-01,CPS,Tier F,Location 6,223,Offer A|Offer B|Offer E|Offer F|Offer G|Offer I|Offer J,Offer E|Offer F|Offer G,,62
2026-01,CPS,Tier F,Location 6,260,Offer A|Offer B|Offer E|Offer F|Offer H|Offer J,Offer B|Offer E,Offer B|Offer E,96
2026-01,CPS,Tier F,Location 6,104,Offer A|Offer B|Offer E|Offer F|Offer J,Offer A|Offer B|Offer E|Offer F|Offer J,,4
2026-01,CPS,Tier F,Location 6,332,Offer A|Offer B|Offer E|Offer G,,,151
2026-01,CPS,Tier F,Location 6,497,Offer A|Offer B|Offer F|Offer G|Offer I|Offer J,Offer A|Offer B|Offer F|Offer G|Offer I|Offer J,Offer F,120
2026-01,CPS,Tier F,Location 6,157,Offer A|Offer B|Offer G|Offer I|Offer J,Offer I,,157
2026-01,CPS,Tier F,Location 6,194,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer E|Offer F|Offer I,Offer A|Offer E|Offer F|Offer I,85
2026-01,CPS,Tier F,Location 6,295,Offer A|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer D,,168
2026-01,CPS,Tier F,Location 6,121,Offer A|Offer C|Offer D|Offer E|Offer J,Offer A,,36
2026-01,CPS,Tier F,Location 6,297,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,,,156
2026-01,CPS,Tier F,Location 6,198,Offer A|Offer C|Offer D|Offer F|Offer I,Offer F,Offer F,89
2026-01,CPS,Tier F,Location 6,216,Offer A|Offer C|Offer D|Offer G|Offer I,,,205
2026-01,CPS,Tier F,Location 6,357,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,,,110
2026-01,CPS,Tier F,Location 6,90,Offer A|Offer C|Offer E|Offer G|Offer I|Offer J,,,34
2026-01,CPS,Tier F,Location 6,357,Offer A|Offer C|Offer F|Offer H,,,27
2026-01,CPS,Tier F,Location 6,81,Offer A|Offer C|Offer F|Offer H,Offer A,Offer A,53
2026-01,CPS,Tier F,Location 6,297,Offer A|Offer C|Offer G|Offer J,,,141
2026-01,CPS,Tier F,Location 6,368,Offer A|Offer D|Offer E|Offer J,Offer A|Offer D|Offer E,Offer A|Offer D|Offer E,176
2026-01,CPS,Tier F,Location 6,194,Offer A|Offer D|Offer F|Offer G|Offer H|Offer J,Offer D|Offer F|Offer H,Offer D|Offer F|Offer H,63
2026-01,CPS,Tier F,Location 6,400,Offer A|Offer D|Offer G|Offer I,Offer A|Offer D|Offer G|Offer I,Offer G|Offer I,16
2026-01,CPS,Tier F,Location 6,432,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,213
2026-01,CPS,Tier F,Location 6,462,Offer A|Offer F,Offer F,,144
2026-01,CPS,Tier F,Location 6,332,Offer A|Offer F|Offer H|Offer I|Offer J,Offer F|Offer H,,164
2026-01,CPS,Tier F,Location 6,348,Offer A|Offer I,,,103
2026-01,CPS,Tier F,Location 6,244,Offer B|Offer C,Offer B|Offer C,Offer B|Offer C,10
2026-01,CPS,Tier F,Location 6,260,Offer B|Offer C|Offer D|Offer E|Offer F,Offer C|Offer E,Offer C|Offer E,125
2026-01,CPS,Tier F,Location 6,591,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,,,308
2026-01,CPS,Tier F,Location 6,228,Offer B|Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer B|Offer F|Offer G,,160
2026-01,CPS,Tier F,Location 6,332,Offer B|Offer C|Offer D|Offer F|Offer H|Offer J,Offer C|Offer D|Offer F|Offer J,Offer C|Offer D|Offer F|Offer J,17
2026-01,CPS,Tier F,Location 6,462,Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer B|Offer I,,36
2026-01,CPS,Tier F,Location 6,462,Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer B|Offer C|Offer H,Offer B|Offer C|Offer H,230
2026-01,CPS,Tier F,Location 6,432,Offer B|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,Offer B,,63
2026-01,CPS,Tier F,Location 6,400,Offer B|Offer C|Offer E|Offer I|Offer J,Offer E|Offer I,,17
2026-01,CPS,Tier F,Location 6,180,Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,,,52
2026-01,CPS,Tier F,Location 6,497,Offer B|Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer B|Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,,212
2026-01,CPS,Tier F,Location 6,252,Offer B|Offer C|Offer F|Offer G|Offer I,,,192
2026-01,CPS,Tier F,Location 6,198,Offer B|Offer C|Offer H|Offer J,Offer B|Offer H,Offer B,69
2026-01,CPS,Tier F,Location 6,244,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer D|Offer F|Offer G,Offer F,163
2026-01,CPS,Tier F,Location 6,121,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer D,Offer D,2
2026-01,CPS,Tier F,Location 6,90,Offer B|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer F|Offer J,Offer E,56
2026-01,CPS,Tier F,Location 6,104,Offer B|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer B|Offer D|Offer E|Offer H|Offer I|Offer J,,2
2026-01,CPS,Tier F,Location 6,497,Offer B|Offer D|Offer F|Offer G|Offer H,,,497
2026-01,CPS,Tier F,Location 6,228,Offer B|Offer D|Offer F|Offer H|Offer I,Offer B|Offer D|Offer I,Offer B|Offer D,27
2026-01,CPS,Tier F,Location 6,432,Offer B|Offer D|Offer G|Offer H,Offer B|Offer D|Offer H,Offer B|Offer D|Offer H,30
2026-01,CPS,Tier F,Location 6,497,Offer B|Offer D|Offer G|Offer J,Offer B|Offer D|Offer G|Offer J,Offer B|Offer D|Offer G|Offer J,116
2026-01,CPS,Tier F,Location 6,121,Offer B|Offer E|Offer F,Offer B|Offer E|Offer F,Offer E,11
2026-01,CPS,Tier F,Location 6,418,Offer B|Offer E|Offer F|Offer I,Offer B|Offer F,Offer B|Offer F,100
2026-01,CPS,Tier F,Location 6,432,Offer B|Offer E|Offer G,,,32
2026-01,CPS,Tier F,Location 6,418,Offer B|Offer G|Offer I|Offer J,,,112
2026-01,CPS,Tier F,Location 6,258,Offer B|Offer G|Offer J,Offer G,,258
2026-01,CPS,Tier F,Location 6,216,Offer C,,,11
