month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-02,CPS,Tier G,Location 1,464,Offer G|Offer J,Offer G,,464
2026-02,CPS,Tier G,Location 1,297,Offer H,,,31
2026-02,CPS,Tier G,Location 1,276,Offer H,Offer H,,58
2026-02,CPS,Tier G,Location 1,341,Offer I,Offer I,,25
2026-02,CPS,Tier G,Location 2,141,Offer A|Offer B,Offer A,,2
2026-02,CPS,Tier G,Location 2,273,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G,Offer C|Offer E|Offer G,Offer C|Offer E|Offer G,88
2026-02,CPS,Tier G,Location 2,273,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer A|Offer C|Offer D|Offer E|Offer G|Offer J,Offer C,65
2026-02,CPS,Tier G,Location 2,108,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer D|Offer I,Offer I,20
2026-02,CPS,Tier G,Location 2,228,Offer A|Offer B|Offer C|Offer D|Offer J,Offer A,Offer A,70
2026-02,CPS,Tier G,Location 2,202,Offer A|Offer B|Offer C|Offer E,Offer A|Offer B|Offer C|Offer E,Offer A,1
2026-02,CPS,Tier G,Location 2,139,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I,,,41
2026-02,CPS,Tier G,Location 2,206,Offer A|Offer B|Offer C|Offer F|Offer J,Offer A|Offer F|Offer J,Offer J,74
2026-02,CPS,Tier G,Location 2,359,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,38
2026-02,CPS,Tier G,Location 2,419,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer B|Offer E|Offer F|Offer H|Offer I,,15
2026-02,CPS,Tier G,Location 2,61,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,Offer A|Offer B|Offer D|Offer E|Offer F|Offer J,,28
2026-02,CPS,Tier G,Location 2,309,Offer A|Offer B|Offer D|Offer F|Offer H|Offer I,,,67
2026-02,CPS,Tier G,Location 2,230,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I,Offer A|Offer B|Offer G,Offer B|Offer G,147
2026-02,CPS,Tier G,Location 2,59,Offer A|Offer B|Offer F|Offer G|Offer I,Offer A|Offer B|Offer F|Offer G|Offer I,,12
2026-02,CPS,Tier G,Location 2,61,Offer A|Offer B|Offer F|Offer H,Offer A|Offer B|Offer H,Offer A|Offer B|Offer H,7
2026-02,CPS,Tier G,Location 2,59,Offer A|Offer C|Offer D|Offer E|Offer I|Offer J,Offer A|Offer C|Offer D|Offer E|Offer I|Offer J,Offer D,34
2026-02,CPS,Tier G,Location 2,230,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer C|Offer D|Offer F|Offer I,23
2026-02,CPS,Tier G,Location 2,309,Offer A|Offer C|Offer D|Offer J,,,19
2026-02,CPS,Tier G,Location 2,247,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer C|Offer E|Offer F|Offer I|Offer J,Offer C|Offer F|Offer J,18
2026-02,CPS,Tier G,Location 2,123,Offer A|Offer C|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I,119
2026-02,CPS,Tier G,Location 2,243,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I,Offer A|Offer H,Offer A|Offer H,159
2026-02,CPS,Tier G,Location 2,108,Offer A|Offer C|Offer E|Offer G|Offer H|Offer J,Offer E|Offer H,,7
2026-02,CPS,Tier G,Location 2,108,Offer A|Offer C|Offer F|Offer H,Offer A|Offer F|Offer H,Offer A|Offer F|Offer H,10
2026-02,CPS,Tier G,Location 2,340,Offer A|Offer C|Offer H|Offer I|Offer J,Offer A|Offer C|Offer H,Offer A|Offer H,340
2026-02,CPS,Tier G,Location 2,247,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A,,21
2026-02,CPS,Tier G,Location 2,59,Offer A|Offer D|Offer F,,,2
2026-02,CPS,Tier G,Location 2,359,Offer A|Offer D|Offer G,Offer A|Offer D|Offer G,Offer A|Offer G,34
2026-02,CPS,Tier G,Location 2,359,Offer A|Offer D|Offer G|Offer I,Offer G,Offer G,100
2026-02,CPS,Tier G,Location 2,419,Offer A|Offer D|Offer H|Offer J,Offer A|Offer D|Offer H|Offer J,Offer A|Offer D|Offer H|Offer J,59
2026-02,CPS,Tier G,Location 2,362,Offer A|Offer E|Offer F|Offer J,Offer A|Offer E|Offer F|Offer J,Offer E,43
2026-02,CPS,Tier G,Location 2,441,Offer A|Offer E|Offer G,Offer A|Offer E|Offer G,Offer E|Offer G,160
2026-02,CPS,Tier G,Location 2,118,Offer A|Offer E|Offer G|Offer H|Offer I,Offer A|Offer E|Offer H|Offer I,,14
2026-02,CPS,Tier G,Location 2,108,Offer A|Offer E|Offer G|Offer H|Offer I,Offer A|Offer E|Offer I,Offer E|Offer I,41
2026-02,CPS,Tier G,Location 2,247,Offer A|Offer F|Offer G|Offer H|Offer J,Offer A|Offer G|Offer J,Offer G,208
2026-02,CPS,Tier G,Location 2,202,Offer A|Offer F|Offer G|Offer I|Offer J,Offer F|Offer J,Offer F|Offer J,18
2026-02,CPS,Tier G,Location 2,464,Offer A|Offer H,Offer A,Offer A,209
2026-02,CPS,Tier G,Location 2,362,Offer B|Offer C,Offer B,Offer B,178
2026-02,CPS,Tier G,Location 2,419,Offer B|Offer C,Offer B|Offer C,,102
2026-02,CPS,Tier G,Location 2,359,Offer B|Offer C|Offer D|Offer F|Offer G|Offer H,Offer C|Offer G,Offer C|Offer G,187
2026-02,CPS,Tier G,Location 2,118,Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer H,,22
2026-02,CPS,Tier G,Location 2,362,Offer B|Offer C|Offer E|Offer I,Offer C|Offer E|Offer I,Offer C|Offer E|Offer I,60
2026-02,CPS,Tier G,Location 2,158,Offer B|Offer C|Offer F,,,142
2026-02,CPS,Tier G,Location 2,311,Offer B|Offer C|Offer F,Offer B|Offer F,,8
2026-02,CPS,Tier G,Location 2,441,Offer B|Offer C|Offer F|Offer I|Offer J,,,174
2026-02,CPS,Tier G,Location 2,309,Offer B|Offer C|Offer J,,,105
2026-02,CPS,Tier G,Location 2,243,Offer B|Offer C|Offer J,Offer B|Offer C|Offer J,Offer B|Offer C|Offer J,65
2026-02,CPS,Tier G,Location 2,202,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I,Offer D|Offer I,Offer I,28
2026-02,CPS,Tier G,Location 2,110,Offer B|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer F|Offer I,Offer E|Offer F|Offer I,110
2026-02,CPS,Tier G,Location 2,141,Offer B|Offer D|Offer E|Offer G|Offer H,Offer B|Offer E,Offer B,106
2026-02,CPS,Tier G,Location 2,192,Offer B|Offer D|Offer E|Offer J,Offer J,,192
2026-02,CPS,Tier G,Location 2,139,Offer B|Offer D|Offer G|Offer H|Offer I,Offer B|Offer D|Offer I,Offer D|Offer I,98
2026-02,CPS,Tier G,Location 2,464,Offer B|Offer E|Offer F|Offer G|Offer I,,,50
2026-02,CPS,Tier G,Location 2,273,Offer B|Offer E|Offer G|Offer J,Offer J,Offer J,62
2026-02,CPS,Tier G,Location 2,464,Offer B|Offer F|Offer G|Offer H|Offer I,Offer F|Offer H|Offer I,,101
2026-02,CPS,Tier G,Location 2,228,Offer B|Offer H|Offer I,Offer B|Offer H,Offer B|Offer H,5
2026-02,CPS,Tier G,Location 2,243,Offer B|Offer J,,,19
2026-02,CPS,Tier G,Location 2,362,Offer B|Offer J,Offer B,,22
2026-02,CPS,Tier G,Location 2,184,Offer C,Offer C,Offer C,16
2026-02,CPS,Tier G,Location 2,311,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer D|Offer E|Offer F|Offer I,105
2026-02,CPS,Tier G,Location 2,362,Offer C|Offer D|Offer E|Offer H|Offer I,Offer D|Offer E,Offer D|Offer E,59
2026-02,CPS,Tier G,Location 2,158,Offer C|Offer E,,,1
2026-02,CPS,Tier G,Location 2,441,Offer C|Offer E|Offer H,Offer E|Offer H,Offer E|Offer H,79
2026-02,CPS,Tier G,Location 2,309,Offer C|Offer H|Offer I,Offer C,,118
2026-02,CPS,Tier G,Location 2,141,Offer C|Offer H|Offer J,Offer J,Offer J,21
2026-02,CPS,Tier G,Location 2,118,Offer D,Offer D,Offer D,82
2026-02,CPS,Tier G,Location 2,206,Offer D|Offer E,,,108
2026-02,CPS,Tier G,Location 2,464,Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer I,Offer I,104
2026-02,CPS,Tier G,Location 2,230,Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,Offer H,,24
2026-02,CPS,Tier G,Location 2,228,Offer D|Offer F|Offer H|Offer I,,,153
2026-02,CPS,Tier G,Location 2,206,Offer D|Offer F|Offer I,Offer D|Offer F|Offer I,,24
2026-02,CPS,Tier G,Location 2,108,Offer D|Offer I,Offer D|Offer I,,30
2026-02,CPS,Tier G,Location 2,202,Offer D|Offer J,,,155
2026-02,CPS,Tier G,Location 2,218,Offer E,,,218
2026-02,CPS,Tier G,Location 2,419,Offer E|Offer I|Offer J,Offer E|Offer I,Offer E|Offer I,52
2026-02,CPS,Tier G,Location 2,192,Offer F,Offer F,,144
2026-02,CPS,Tier G,Location 2,141,Offer F|Offer I,,,12
2026-02,CPS,Tier G,Location 2,311,Offer G,Offer G,,198
2026-02,CPS,Tier G,Location 2,158,Offer G,Offer G,Offer G,6
2026-02,CPS,Tier G,Location 2,61,Offer G|Offer J,Offer G,Offer G,14
2026-02,CPS,Tier G,Location 2,158,Offer I,Offer I,Offer I,9
2026-02,CPS,Tier G,Location 2,692,Offer J,,,249
2026-02,CPS,Tier G,Location 2,596,Offer J,Offer J,,183
2026-02,CPS,Tier G,Location 2,230,Offer J,Offer J,Offer J,36
2026-02,CPS,Tier G,Location 3,86,Offer A,,,33
2026-02,CPS,Tier G,Location 3,228,Offer A,Offer A,Offer A,49
2026-02,CPS,Tier G,Location 3,259,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H|Offer I,Offer D|Offer E|Offer H,Offer D|Offer E|Offer H,14
2026-02,CPS,Tier G,Location 3,57,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I,Offer A|Offer B|Offer C|Offer F|Offer I,Offer A|Offer B|Offer C|Offer F|Offer I,6
2026-02,CPS,Tier G,Location 3,447,Offer A|Offer B|Offer C|Offer F|Offer G|Offer J,,,155
2026-02,CPS,Tier G,Location 3,320,Offer A|Offer B|Offer C|Offer J,Offer A|Offer B|Offer C|Offer J,Offer A|Offer B|Offer C|Offer J,284
2026-02,CPS,Tier G,Location 3,418,Offer A|Offer B|Offer D,Offer A|Offer D,,4
2026-02,CPS,Tier G,Location 3,177,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer A|Offer B|Offer D|Offer G|Offer H|Offer I,Offer B|Offer D|Offer H|Offer I,38
2026-02,CPS,Tier G,Location 3,81,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer F|Offer H|Offer J,Offer F|Offer H,48
2026-02,CPS,Tier G,Location 3,119,Offer A|Offer B|Offer F,Offer A|Offer B|Offer F,Offer A|Offer F,68
2026-02,CPS,Tier G,Location 3,57,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I,5
2026-02,CPS,Tier G,Location 3,270,Offer A|Offer B|Offer G|Offer I,Offer A|Offer B|Offer G|Offer I,Offer A|Offer G|Offer I,117
2026-02,CPS,Tier G,Location 3,270,Offer A|Offer B|Offer H|Offer I,,,78
2026-02,CPS,Tier G,Location 3,288,Offer A|Offer C|Offer D,Offer A|Offer D,Offer D,40
2026-02,CPS,Tier G,Location 3,288,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer C|Offer D,Offer C,47
2026-02,CPS,Tier G,Location 3,447,Offer A|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer A|Offer E|Offer G|Offer H,Offer E|Offer H,291
2026-02,CPS,Tier G,Location 3,259,Offer A|Offer C|Offer E|Offer F,Offer A|Offer C|Offer E|Offer F,Offer C|Offer E,15
2026-02,CPS,Tier G,Location 3,418,Offer A|Offer C|Offer E|Offer F,Offer C|Offer F,,1
2026-02,CPS,Tier G,Location 3,73,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I,Offer H|Offer I,7
2026-02,CPS,Tier G,Location 3,270,Offer A|Offer C|Offer E|Offer G,Offer A|Offer E|Offer G,Offer A,23
2026-02,CPS,Tier G,Location 3,81,Offer A|Offer C|Offer G,Offer A|Offer C|Offer G,Offer A,33
2026-02,CPS,Tier G,Location 3,171,Offer A|Offer D,Offer D,Offer D,75
2026-02,CPS,Tier G,Location 3,288,Offer A|Offer D|Offer E|Offer F|Offer G|Offer J,Offer A|Offer D,,159
2026-02,CPS,Tier G,Location 3,488,Offer A|Offer D|Offer E|Offer F|Offer H|Offer I,Offer A|Offer E|Offer F|Offer H,Offer A|Offer E|Offer F,31
2026-02,CPS,Tier G,Location 3,488,Offer A|Offer D|Offer F|Offer G|Offer H|Offer J,Offer A|Offer D|Offer G,Offer D|Offer G,107
2026-02,CPS,Tier G,Location 3,171,Offer A|Offer E,Offer E,,64
2026-02,CPS,Tier G,Location 3,378,Offer A|Offer E|Offer H|Offer J,Offer J,,216
2026-02,CPS,Tier G,Location 3,459,Offer A|Offer G|Offer H|Offer J,Offer A|Offer G,Offer A|Offer G,299
2026-02,CPS,Tier G,Location 3,119,Offer A|Offer G|Offer I|Offer J,Offer A|Offer G|Offer I|Offer J,Offer A|Offer J,23
2026-02,CPS,Tier G,Location 3,576,Offer A|Offer H,Offer A,,53
2026-02,CPS,Tier G,Location 3,177,Offer A|Offer H|Offer I|Offer J,Offer A|Offer H|Offer I|Offer J,,60
2026-02,CPS,Tier G,Location 3,428,Offer B,,,108
2026-02,CPS,Tier G,Location 3,218,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer E,65
2026-02,CPS,Tier G,Location 3,394,Offer B|Offer C|Offer D|Offer E|Offer H,Offer B|Offer C|Offer D|Offer H,Offer B|Offer C,394
2026-02,CPS,Tier G,Location 3,428,Offer B|Offer C|Offer E|Offer F|Offer G,Offer B,,83
2026-02,CPS,Tier G,Location 3,270,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer F|Offer I,Offer F|Offer I,13
2026-02,CPS,Tier G,Location 3,428,Offer B|Offer C|Offer F|Offer H|Offer I|Offer J,Offer B|Offer C|Offer J,Offer C|Offer J,177
2026-02,CPS,Tier G,Location 3,177,Offer B|Offer D|Offer H,,,44
2026-02,CPS,Tier G,Location 3,340,Offer B|Offer D|Offer H|Offer J,Offer B|Offer D|Offer J,Offer B,121
2026-02,CPS,Tier G,Location 3,459,Offer B|Offer E,Offer B,Offer B,160
2026-02,CPS,Tier G,Location 3,129,Offer B|Offer E|Offer F|Offer H|Offer J,Offer B|Offer E|Offer J,Offer E,125
2026-02,CPS,Tier G,Location 3,174,Offer B|Offer E|Offer G|Offer H|Offer I|Offer J,,,5
2026-02,CPS,Tier G,Location 3,177,Offer B|Offer F|Offer H|Offer I|Offer J,Offer I|Offer J,,14
2026-02,CPS,Tier G,Location 3,270,Offer B|Offer I,,,39
2026-02,CPS,Tier G,Location 3,174,Offer B|Offer I,Offer I,,57
2026-02,CPS,Tier G,Location 3,218,Offer B|Offer I|Offer J,Offer I|Offer J,,147
2026-02,CPS,Tier G,Location 3,428,Offer C,Offer C,Offer C,36
2026-02,CPS,Tier G,Location 3,428,Offer C|Offer D|Offer E|Offer H|Offer J,Offer C|Offer H|Offer J,Offer H,24
2026-02,CPS,Tier G,Location 3,73,Offer C|Offer D|Offer E|Offer H|Offer J,Offer D|Offer E|Offer H|Offer J,Offer D|Offer E|Offer H|Offer J,55
2026-02,CPS,Tier G,Location 3,447,Offer C|Offer D|Offer F|Offer H|Offer I,Offer F|Offer H,Offer F|Offer H,1
2026-02,CPS,Tier G,Location 3,400,Offer C|Offer D|Offer G|Offer J,Offer D|Offer G,Offer G,79
2026-02,CPS,Tier G,Location 3,320,Offer C|Offer D|Offer I,Offer C|Offer D|Offer I,Offer C|Offer D|Offer I,36
2026-02,CPS,Tier G,Location 3,86,Offer C|Offer E|Offer F|Offer G|Offer H,Offer E|Offer G|Offer H,Offer E|Offer G,53
2026-02,CPS,Tier G,Location 3,236,Offer C|Offer E|Offer F|Offer G|Offer H|Offer J,Offer J,,33
2026-02,CPS,Tier G,Location 3,119,Offer C|Offer E|Offer F|Offer I|Offer J,Offer C|Offer E|Offer I,Offer C|Offer E|Offer I,11
2026-02,CPS,Tier G,Location 3,177,Offer C|Offer F|Offer G|Offer H,Offer C|Offer F|Offer G|Offer H,Offer F|Offer G,21
2026-02,CPS,Tier G,Location 3,864,Offer C|Offer F|Offer J,,,613
2026-02,CPS,Tier G,Location 3,259,Offer C|Offer F|Offer J,Offer C|Offer J,,79
2026-02,CPS,Tier G,Location 3,73,Offer C|Offer G|Offer I,Offer G|Offer I,Offer I,11
2026-02,CPS,Tier G,Location 3,171,Offer C|Offer H|Offer I|Offer J,Offer C,Offer C,29
2026-02,CPS,Tier G,Location 3,336,Offer C|Offer I,Offer C|Offer I,Offer C|Offer I,336
2026-02,CPS,Tier G,Location 3,418,Offer D,Offer D,,74
2026-02,CPS,Tier G,Location 3,138,Offer D|Offer F|Offer I|Offer J,,,138
2026-02,CPS,Tier G,Location 3,378,Offer D|Offer G,Offer D|Offer G,,85
2026-02,CPS,Tier G,Location 3,433,Offer E,,,191
2026-02,CPS,Tier G,Location 3,340,Offer E|Offer F|Offer G|Offer H|Offer I,Offer F|Offer G|Offer H|Offer I,Offer I,70
2026-02,CPS,Tier G,Location 3,236,Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer G|Offer J,Offer E|Offer J,112
2026-02,CPS,Tier G,Location 3,488,Offer E|Offer F|Offer I,Offer E|Offer F|Offer I,,350
2026-02,CPS,Tier G,Location 3,236,Offer E|Offer F|Offer J,Offer E|Offer F,,53
2026-02,CPS,Tier G,Location 3,418,Offer E|Offer G|Offer I,,,48
2026-02,CPS,Tier G,Location 3,119,Offer E|Offer H,Offer H,Offer H,17
2026-02,CPS,Tier G,Location 3,129,Offer E|Offer H|Offer I,,,4
2026-02,CPS,Tier G,Location 3,146,Offer E|Offer I,,,146
2026-02,CPS,Tier G,Location 3,174,Offer E|Offer I|Offer J,Offer E|Offer J,Offer E|Offer J,26
2026-02,CPS,Tier G,Location 3,400,Offer F,Offer F,,172
2026-02,CPS,Tier G,Location 3,378,Offer F|Offer H,Offer F|Offer H,,77
2026-02,CPS,Tier G,Location 3,288,Offer F|Offer H|Offer J,Offer F|Offer H|Offer J,Offer F|Offer H,42
2026-02,CPS,Tier G,Location 3,340,Offer G,Offer G,,134
2026-02,CPS,Tier G,Location 3,174,Offer H,,,46
2026-02,CPS,Tier G,Location 3,636,Offer J,,,297
2026-02,CPS,Tier G,Location 4,150,Offer A,,,96
2026-02,CPS,Tier G,Location 4,236,Offer A|Offer B,,,58
2026-02,CPS,Tier G,Location 4,299,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer J,Offer A|Offer B|Offer F,Offer A|Offer B|Offer F,299
2026-02,CPS,Tier G,Location 4,140,Offer A|Offer B|Offer C|Offer E|Offer F,Offer A|Offer C|Offer E,,44
2026-02,CPS,Tier G,Location 4,74,Offer A|Offer B|Offer C|Offer J,,,14
2026-02,CPS,Tier G,Location 4,356,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,Offer A|Offer B|Offer D|Offer F|Offer I,Offer A|Offer B|Offer D|Offer F|Offer I,55
2026-02,CPS,Tier G,Location 4,145,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer I,Offer I,13
2026-02,CPS,Tier G,Location 4,363,Offer A|Offer B|Offer D|Offer E|Offer G|Offer I,Offer A|Offer B|Offer D|Offer E|Offer G|Offer I,Offer A|Offer B|Offer E|Offer G|Offer I,162
2026-02,CPS,Tier G,Location 4,491,Offer A|Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer D|Offer J,Offer D|Offer J,18
2026-02,CPS,Tier G,Location 4,140,Offer A|Offer B|Offer F,Offer B,Offer B,32
2026-02,CPS,Tier G,Location 4,491,Offer A|Offer B|Offer H|Offer I|Offer J,Offer A|Offer H|Offer I|Offer J,Offer H|Offer I,165
2026-02,CPS,Tier G,Location 4,155,Offer A|Offer C|Offer D,Offer A|Offer C|Offer D,Offer A|Offer C|Offer D,34
2026-02,CPS,Tier G,Location 4,146,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer D|Offer E,,113
2026-02,CPS,Tier G,Location 4,155,Offer A|Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,Offer A|Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,Offer A|Offer C|Offer D|Offer G|Offer I|Offer J,27
2026-02,CPS,Tier G,Location 4,109,Offer A|Offer C|Offer D|Offer G|Offer H|Offer J,Offer G,,59
2026-02,CPS,Tier G,Location 4,414,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer F|Offer G,Offer G,414
2026-02,CPS,Tier G,Location 4,65,Offer A|Offer C|Offer E|Offer F|Offer H,Offer H,Offer H,9
2026-02,CPS,Tier G,Location 4,57,Offer A|Offer C|Offer G|Offer H|Offer I|Offer J,Offer I,,26
2026-02,CPS,Tier G,Location 4,263,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,,198
2026-02,CPS,Tier G,Location 4,468,Offer A|Offer D|Offer F|Offer G|Offer J,Offer A|Offer D|Offer G|Offer J,Offer A|Offer D|Offer G|Offer J,428
2026-02,CPS,Tier G,Location 4,236,Offer A|Offer E|Offer F|Offer G|Offer H|Offer J,,,88
2026-02,CPS,Tier G,Location 4,150,Offer A|Offer E|Offer I,Offer E,,17
2026-02,CPS,Tier G,Location 4,458,Offer A|Offer E|Offer I|Offer J,Offer A|Offer E|Offer J,,34
2026-02,CPS,Tier G,Location 4,474,Offer A|Offer F,Offer A|Offer F,,299
2026-02,CPS,Tier G,Location 4,206,Offer A|Offer H,Offer A,Offer A,206
2026-02,CPS,Tier G,Location 4,217,Offer A|Offer I,Offer A|Offer I,Offer A|Offer I,21
2026-02,CPS,Tier G,Location 4,640,Offer B|Offer C,Offer B,,504
2026-02,CPS,Tier G,Location 4,491,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C|Offer G|Offer H,Offer G|Offer H,121
2026-02,CPS,Tier G,Location 4,236,Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,Offer C|Offer D|Offer F|Offer G,Offer G,63
2026-02,CPS,Tier G,Location 4,57,Offer B|Offer C|Offer E|Offer F|Offer G|Offer H,Offer B|Offer C|Offer E|Offer G,Offer B|Offer G,5
2026-02,CPS,Tier G,Location 4,57,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer I|Offer J,19
2026-02,CPS,Tier G,Location 4,377,Offer B|Offer C|Offer E|Offer F|Offer J,,,198
2026-02,CPS,Tier G,Location 4,74,Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,Offer B|Offer C|Offer F,Offer C|Offer F,16
2026-02,CPS,Tier G,Location 4,140,Offer B|Offer D|Offer E|Offer F,,,27
2026-02,CPS,Tier G,Location 4,458,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,,,239
2026-02,CPS,Tier G,Location 4,410,Offer B|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,Offer G|Offer J,57
2026-02,CPS,Tier G,Location 4,141,Offer B|Offer E,Offer B|Offer E,Offer E,34
2026-02,CPS,Tier G,Location 4,356,Offer B|Offer E|Offer F|Offer G|Offer J,,,13
2026-02,CPS,Tier G,Location 4,109,Offer B|Offer E|Offer H,Offer B|Offer H,Offer H,32
2026-02,CPS,Tier G,Location 4,410,Offer B|Offer F|Offer G|Offer H|Offer I,Offer F|Offer G|Offer H|Offer I,,89
2026-02,CPS,Tier G,Location 4,410,Offer B|Offer F|Offer G|Offer I|Offer J,Offer B|Offer F|Offer I|Offer J,Offer B|Offer F|Offer I|Offer J,264
2026-02,CPS,Tier G,Location 4,145,Offer B|Offer F|Offer H,Offer B|Offer F|Offer H,Offer B|Offer F|Offer H,132
2026-02,CPS,Tier G,Location 4,57,Offer B|Offer F|Offer I,Offer F|Offer I,Offer F,36
2026-02,CPS,Tier G,Location 4,109,Offer B|Offer I|Offer J,Offer B|Offer I|Offer J,Offer B|Offer I|Offer J,7
2026-02,CPS,Tier G,Location 4,109,Offer C,,,6
2026-02,CPS,Tier G,Location 4,65,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer D|Offer F|Offer G|Offer H,,50
2026-02,CPS,Tier G,Location 4,150,Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer C|Offer D|Offer F|Offer H|Offer J,10
2026-02,CPS,Tier G,Location 4,155,Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer C,Offer C,64
2026-02,CPS,Tier G,Location 4,236,Offer C|Offer D|Offer E|Offer J,Offer D|Offer E|Offer J,Offer D|Offer E|Offer J,27
2026-02,CPS,Tier G,Location 4,57,Offer C|Offer D|Offer H|Offer I,Offer H|Offer I,Offer I,2
2026-02,CPS,Tier G,Location 4,74,Offer C|Offer D|Offer J,Offer C|Offer D,,36
2026-02,CPS,Tier G,Location 4,458,Offer C|Offer F,,,2
2026-02,CPS,Tier G,Location 4,377,Offer C|Offer F|Offer G|Offer H|Offer I,,,179
2026-02,CPS,Tier G,Location 4,65,Offer C|Offer F|Offer G|Offer I|Offer J,Offer G|Offer I,Offer G|Offer I,6
2026-02,CPS,Tier G,Location 4,474,Offer C|Offer G|Offer H|Offer I|Offer J,Offer G|Offer H|Offer J,Offer G|Offer H|Offer J,136
2026-02,CPS,Tier G,Location 4,363,Offer C|Offer H,Offer H,,174
2026-02,CPS,Tier G,Location 4,217,Offer C|Offer I|Offer J,,,125
2026-02,CPS,Tier G,Location 4,474,Offer D,,,39
2026-02,CPS,Tier G,Location 4,74,Offer D|Offer E,Offer D|Offer E,Offer D|Offer E,1
2026-02,CPS,Tier G,Location 4,109,Offer D|Offer F|Offer G,Offer D|Offer F|Offer G,Offer D|Offer F,5
2026-02,CPS,Tier G,Location 4,468,Offer D|Offer F|Offer G|Offer H|Offer I,Offer D|Offer G,Offer G,1
2026-02,CPS,Tier G,Location 4,57,Offer D|Offer F|Offer H,,,9
2026-02,CPS,Tier G,Location 4,141,Offer D|Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,,40
2026-02,CPS,Tier G,Location 4,356,Offer D|Offer F|Offer H|Offer J,Offer F,Offer F,288
