month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-04,CPS,Tier F,Location 3,327,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer J,Offer A|Offer D|Offer F|Offer J,Offer A|Offer J,94
2026-04,CPS,Tier F,Location 3,186,Offer A|Offer B|Offer D|Offer F|Offer G|Offer I,Offer A|Offer B|Offer F|Offer G|Offer I,Offer A|Offer F|Offer G,136
2026-04,CPS,Tier F,Location 3,407,Offer A|Offer B|Offer D|Offer I,Offer B|Offer D,Offer B|Offer D,53
2026-04,CPS,Tier F,Location 3,487,Offer A|Offer B|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B,,130
2026-04,CPS,Tier F,Location 3,421,Offer A|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer J,156
2026-04,CPS,Tier F,Location 3,471,Offer A|Offer C|Offer D|Offer G|Offer J,Offer A|Offer D|Offer G,Offer A|Offer D|Offer G,54
2026-04,CPS,Tier F,Location 3,436,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I,Offer A|Offer C|Offer E|Offer F|Offer G|Offer I,,89
2026-04,CPS,Tier F,Location 3,85,Offer A|Offer C|Offer E|Offer G|Offer I,Offer A,Offer A,79
2026-04,CPS,Tier F,Location 3,482,Offer A|Offer C|Offer E|Offer G|Offer I,Offer E,Offer E,29
2026-04,CPS,Tier F,Location 3,181,Offer A|Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer F|Offer I,Offer F,181
2026-04,CPS,Tier F,Location 3,436,Offer A|Offer C|Offer F|Offer G|Offer J,Offer G,Offer G,31
2026-04,CPS,Tier F,Location 3,424,Offer A|Offer C|Offer G,Offer C|Offer G,Offer C,424
2026-04,CPS,Tier F,Location 3,471,Offer A|Offer C|Offer H|Offer J,Offer A|Offer C|Offer H|Offer J,Offer J,168
2026-04,CPS,Tier F,Location 3,436,Offer A|Offer D|Offer F|Offer H|Offer I,Offer A|Offer F|Offer H,,140
2026-04,CPS,Tier F,Location 3,327,Offer A|Offer D|Offer F|Offer H|Offer I,Offer A|Offer F|Offer H,Offer H,135
2026-04,CPS,Tier F,Location 3,206,Offer A|Offer E|Offer F,Offer A|Offer E|Offer F,Offer A|Offer E|Offer F,135
2026-04,CPS,Tier F,Location 3,203,Offer A|Offer E|Offer F|Offer G|Offer H,Offer E|Offer G|Offer H,Offer E|Offer H,88
2026-04,CPS,Tier F,Location 3,428,Offer A|Offer E|Offer F|Offer H,Offer A|Offer E|Offer F|Offer H,,385
2026-04,CPS,Tier F,Location 3,465,Offer B|Offer C|Offer D,Offer C|Offer D,,115
2026-04,CPS,Tier F,Location 3,203,Offer B|Offer C|Offer D|Offer E|Offer F,Offer B,Offer B,115
2026-04,CPS,Tier F,Location 3,465,Offer B|Offer C|Offer D|Offer E|Offer F|Offer I,Offer B|Offer C|Offer E|Offer I,Offer C|Offer E|Offer I,314
2026-04,CPS,Tier F,Location 3,102,Offer B|Offer C|Offer D|Offer E|Offer F|Offer J,Offer B|Offer C|Offer D|Offer F,Offer B|Offer C|Offer D,100
2026-04,CPS,Tier F,Location 3,206,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer F|Offer G|Offer I|Offer J,154
2026-04,CPS,Tier F,Location 3,487,Offer B|Offer C|Offer H|Offer I|Offer J,,,179
2026-04,CPS,Tier F,Location 3,102,Offer B|Offer C|Offer J,,,2
2026-04,CPS,Tier F,Location 3,327,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer E|Offer F|Offer G|Offer H|Offer I,98
2026-04,CPS,Tier F,Location 3,186,Offer B|Offer D|Offer E|Offer G|Offer H,Offer B,Offer B,8
2026-04,CPS,Tier F,Location 3,264,Offer B|Offer D|Offer E|Offer I|Offer J,Offer B|Offer D|Offer E|Offer I|Offer J,Offer E,264
2026-04,CPS,Tier F,Location 3,183,Offer B|Offer D|Offer H,Offer B,Offer B,53
2026-04,CPS,Tier F,Location 3,204,Offer B|Offer D|Offer H|Offer J,Offer B|Offer D|Offer H|Offer J,Offer B|Offer H,13
2026-04,CPS,Tier F,Location 3,407,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,,,181
2026-04,CPS,Tier F,Location 3,471,Offer B|Offer E|Offer H|Offer I,Offer B|Offer E|Offer H|Offer I,Offer B|Offer E,33
2026-04,CPS,Tier F,Location 3,421,Offer B|Offer E|Offer I|Offer J,Offer E,,28
2026-04,CPS,Tier F,Location 3,238,Offer B|Offer E|Offer J,,,175
2026-04,CPS,Tier F,Location 3,325,Offer B|Offer F,Offer F,,122
2026-04,CPS,Tier F,Location 3,428,Offer B|Offer G|Offer H|Offer J,Offer B|Offer G,Offer B|Offer G,43
2026-04,CPS,Tier F,Location 3,407,Offer B|Offer G|Offer J,Offer B|Offer J,Offer B,77
2026-04,CPS,Tier F,Location 3,183,Offer B|Offer H|Offer I|Offer J,Offer B|Offer H|Offer J,Offer H,10
2026-04,CPS,Tier F,Location 3,563,Offer B|Offer I,Offer I,,162
2026-04,CPS,Tier F,Location 3,677,Offer C,,,130
2026-04,CPS,Tier F,Location 3,243,Offer C|Offer D|Offer E|Offer F,Offer C|Offer D|Offer E|Offer F,Offer C|Offer D|Offer E|Offer F,129
2026-04,CPS,Tier F,Location 3,243,Offer C|Offer D|Offer E|Offer F|Offer G,Offer C|Offer D|Offer E|Offer F,Offer C|Offer E|Offer F,114
2026-04,CPS,Tier F,Location 3,407,Offer C|Offer D|Offer E|Offer G,Offer C|Offer D|Offer G,Offer C|Offer D,74
2026-04,CPS,Tier F,Location 3,431,Offer C|Offer D|Offer E|Offer G|Offer H,Offer C|Offer D,Offer D,36
2026-04,CPS,Tier F,Location 3,204,Offer C|Offer D|Offer F|Offer H|Offer J,Offer C|Offer F|Offer H|Offer J,Offer F|Offer J,123
2026-04,CPS,Tier F,Location 3,421,Offer C|Offer E,,,237
2026-04,CPS,Tier F,Location 3,77,Offer C|Offer H,Offer H,,10
2026-04,CPS,Tier F,Location 3,206,Offer C|Offer I,,,18
2026-04,CPS,Tier F,Location 3,431,Offer D,Offer D,Offer D,102
2026-04,CPS,Tier F,Location 3,407,Offer D|Offer F|Offer H,Offer D|Offer H,Offer D|Offer H,22
2026-04,CPS,Tier F,Location 3,426,Offer D|Offer I|Offer J,Offer I|Offer J,Offer I|Offer J,426
2026-04,CPS,Tier F,Location 3,482,Offer D|Offer I|Offer J,Offer J,Offer J,13
2026-04,CPS,Tier F,Location 3,204,Offer D|Offer J,,,13
2026-04,CPS,Tier F,Location 3,249,Offer E,,,249
2026-04,CPS,Tier F,Location 3,487,Offer E,Offer E,,178
2026-04,CPS,Tier F,Location 3,471,Offer E|Offer F|Offer G|Offer I,Offer F|Offer G|Offer I,Offer F|Offer G|Offer I,74
2026-04,CPS,Tier F,Location 3,183,Offer E|Offer F|Offer H,Offer E|Offer F|Offer H,Offer E|Offer F|Offer H,87
2026-04,CPS,Tier F,Location 3,77,Offer E|Offer H|Offer I,Offer E|Offer H,Offer H,51
2026-04,CPS,Tier F,Location 3,186,Offer E|Offer H|Offer I,Offer E|Offer I,Offer E|Offer I,42
2026-04,CPS,Tier F,Location 3,343,Offer F,Offer F,,128
2026-04,CPS,Tier F,Location 3,471,Offer F|Offer H|Offer J,Offer F,,197
2026-04,CPS,Tier F,Location 3,471,Offer F|Offer I,,,143
2026-04,CPS,Tier F,Location 3,204,Offer G,,,55
2026-04,CPS,Tier F,Location 3,471,Offer G|Offer H,,,68
2026-04,CPS,Tier F,Location 3,85,Offer G|Offer I|Offer J,Offer G|Offer I|Offer J,Offer G|Offer J,6
2026-04,CPS,Tier F,Location 3,471,Offer H|Offer I,,,111
2026-04,CPS,Tier F,Location 3,77,Offer I,Offer I,,16
2026-04,CPS,Tier F,Location 3,471,Offer I,Offer I,Offer I,35
2026-04,CPS,Tier F,Location 4,139,Offer A|Offer B|Offer C|Offer D|Offer H|Offer J,Offer A|Offer C|Offer H|Offer J,Offer A|Offer C|Offer H,136
2026-04,CPS,Tier F,Location 4,196,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer I,Offer B|Offer C,Offer B|Offer C,10
2026-04,CPS,Tier F,Location 4,496,Offer A|Offer B|Offer C|Offer E|Offer G,,,137
2026-04,CPS,Tier F,Location 4,208,Offer A|Offer B|Offer C|Offer E|Offer I|Offer J,Offer A|Offer B|Offer E,Offer A|Offer B|Offer E,15
2026-04,CPS,Tier F,Location 4,342,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I,,,310
2026-04,CPS,Tier F,Location 4,214,Offer A|Offer B|Offer D,Offer A|Offer B,,33
2026-04,CPS,Tier F,Location 4,208,Offer A|Offer B|Offer D|Offer H,,,182
2026-04,CPS,Tier F,Location 4,139,Offer A|Offer B|Offer F|Offer G|Offer H|Offer J,Offer A|Offer J,Offer J,3
2026-04,CPS,Tier F,Location 4,183,Offer A|Offer C|Offer D,,,48
2026-04,CPS,Tier F,Location 4,342,Offer A|Offer C|Offer D|Offer E|Offer F|Offer J,Offer A,,32
2026-04,CPS,Tier F,Location 4,146,Offer A|Offer C|Offer D|Offer E|Offer H,Offer H,,31
2026-04,CPS,Tier F,Location 4,284,Offer A|Offer C|Offer F|Offer G|Offer J,Offer A|Offer C|Offer F|Offer G|Offer J,Offer C|Offer F|Offer J,101
2026-04,CPS,Tier F,Location 4,483,Offer A|Offer C|Offer I|Offer J,,,77
2026-04,CPS,Tier F,Location 4,239,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I,,239
2026-04,CPS,Tier F,Location 4,196,Offer A|Offer D|Offer E|Offer G|Offer H,,,56
2026-04,CPS,Tier F,Location 4,253,Offer A|Offer D|Offer F|Offer G,Offer A|Offer G,Offer G,94
2026-04,CPS,Tier F,Location 4,416,Offer A|Offer D|Offer F|Offer G|Offer I|Offer J,,,257
2026-04,CPS,Tier F,Location 4,388,Offer A|Offer D|Offer F|Offer H|Offer I|Offer J,Offer A|Offer F|Offer I,,328
2026-04,CPS,Tier F,Location 4,270,Offer A|Offer D|Offer H|Offer I,Offer H|Offer I,Offer H|Offer I,78
2026-04,CPS,Tier F,Location 4,57,Offer A|Offer E,Offer A,,57
2026-04,CPS,Tier F,Location 4,416,Offer A|Offer E|Offer F,Offer A,,13
2026-04,CPS,Tier F,Location 4,85,Offer A|Offer E|Offer I|Offer J,Offer A|Offer E,Offer A,85
2026-04,CPS,Tier F,Location 4,489,Offer A|Offer F|Offer I,Offer A|Offer I,Offer A|Offer I,170
2026-04,CPS,Tier F,Location 4,208,Offer A|Offer G|Offer H|Offer I,,,11
2026-04,CPS,Tier F,Location 4,387,Offer A|Offer G|Offer H|Offer J,Offer A|Offer H|Offer J,Offer H,56
2026-04,CPS,Tier F,Location 4,51,Offer A|Offer H|Offer I|Offer J,,,51
2026-04,CPS,Tier F,Location 4,387,Offer A|Offer J,Offer J,,177
2026-04,CPS,Tier F,Location 4,489,Offer B,Offer B,,69
2026-04,CPS,Tier F,Location 4,489,Offer B|Offer C|Offer D|Offer E|Offer I,Offer B|Offer C,Offer B,207
2026-04,CPS,Tier F,Location 4,253,Offer B|Offer C|Offer D|Offer F,Offer B|Offer C|Offer D|Offer F,Offer C|Offer D,10
2026-04,CPS,Tier F,Location 4,253,Offer B|Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,Offer B|Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,Offer B|Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,84
2026-04,CPS,Tier F,Location 4,208,Offer B|Offer C|Offer D|Offer G|Offer H|Offer J,Offer B|Offer C|Offer D|Offer G|Offer J,Offer B|Offer C,208
2026-04,CPS,Tier F,Location 4,441,Offer B|Offer C|Offer F|Offer H|Offer I,Offer B|Offer H|Offer I,,154
2026-04,CPS,Tier F,Location 4,174,Offer B|Offer C|Offer H,Offer B,,62
2026-04,CPS,Tier F,Location 4,624,Offer B|Offer C|Offer I,,,183
2026-04,CPS,Tier F,Location 4,196,Offer B|Offer C|Offer I,Offer B|Offer C|Offer I,Offer B|Offer C|Offer I,10
2026-04,CPS,Tier F,Location 4,441,Offer B|Offer C|Offer J,Offer B,,76
2026-04,CPS,Tier F,Location 4,183,Offer B|Offer D|Offer F|Offer J,,,76
2026-04,CPS,Tier F,Location 4,196,Offer B|Offer D|Offer G,Offer G,,14
2026-04,CPS,Tier F,Location 4,222,Offer B|Offer E,Offer B,,3
2026-04,CPS,Tier F,Location 4,387,Offer B|Offer E|Offer F|Offer H,,,112
2026-04,CPS,Tier F,Location 4,416,Offer B|Offer E|Offer G,Offer E|Offer G,Offer E|Offer G,146
2026-04,CPS,Tier F,Location 4,214,Offer B|Offer E|Offer J,Offer B|Offer E|Offer J,Offer E|Offer J,54
2026-04,CPS,Tier F,Location 4,292,Offer B|Offer F,Offer F,,212
2026-04,CPS,Tier F,Location 4,80,Offer B|Offer J,,,80
2026-04,CPS,Tier F,Location 4,270,Offer C,Offer C,,59
2026-04,CPS,Tier F,Location 4,483,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,,,157
2026-04,CPS,Tier F,Location 4,284,Offer C|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer F,,17
2026-04,CPS,Tier F,Location 4,222,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I,Offer C|Offer D|Offer F|Offer H,64
2026-04,CPS,Tier F,Location 4,253,Offer C|Offer E|Offer G,Offer E|Offer G,Offer E|Offer G,65
2026-04,CPS,Tier F,Location 4,483,Offer C|Offer E|Offer H|Offer J,Offer C,Offer C,94
2026-04,CPS,Tier F,Location 4,270,Offer C|Offer F|Offer G,,,14
2026-04,CPS,Tier F,Location 4,214,Offer C|Offer G|Offer H|Offer I,Offer C|Offer G|Offer H|Offer I,Offer G|Offer I,33
2026-04,CPS,Tier F,Location 4,270,Offer C|Offer J,,,11
2026-04,CPS,Tier F,Location 4,174,Offer C|Offer J,Offer C|Offer J,,99
2026-04,CPS,Tier F,Location 4,183,Offer C|Offer J,Offer C|Offer J,Offer J,19
2026-04,CPS,Tier F,Location 4,411,Offer D,Offer D,Offer D,411
2026-04,CPS,Tier F,Location 4,292,Offer D|Offer E|Offer H,Offer D|Offer E|Offer H,Offer E|Offer H,80
2026-04,CPS,Tier F,Location 4,496,Offer D|Offer E|Offer J,Offer D|Offer E|Offer J,Offer D,148
2026-04,CPS,Tier F,Location 4,387,Offer D|Offer F,,,39
2026-04,CPS,Tier F,Location 4,196,Offer D|Offer F|Offer G|Offer H|Offer J,Offer H|Offer J,Offer H|Offer J,106
2026-04,CPS,Tier F,Location 4,480,Offer D|Offer F|Offer I|Offer J,Offer D|Offer F|Offer I|Offer J,,480
2026-04,CPS,Tier F,Location 4,261,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,261
2026-04,CPS,Tier F,Location 4,222,Offer D|Offer G|Offer J,Offer D|Offer J,Offer J,155
2026-04,CPS,Tier F,Location 4,671,Offer E,,,9
2026-04,CPS,Tier F,Location 4,483,Offer E|Offer H|Offer J,Offer E|Offer H|Offer J,,155
2026-04,CPS,Tier F,Location 4,270,Offer E|Offer J,Offer E|Offer J,Offer E,108
2026-04,CPS,Tier F,Location 4,214,Offer F|Offer G|Offer H,Offer F|Offer G|Offer H,Offer F|Offer G|Offer H,94
2026-04,CPS,Tier F,Location 4,284,Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer I|Offer J,Offer G|Offer H|Offer I|Offer J,160
2026-04,CPS,Tier F,Location 4,174,Offer F|Offer H,Offer F,,13
2026-04,CPS,Tier F,Location 4,587,Offer G,,,183
2026-04,CPS,Tier F,Location 4,1373,Offer H,,,314
2026-04,CPS,Tier F,Location 4,111,Offer I,Offer I,Offer I,111
2026-04,CPS,Tier F,Location 5,780,Offer A,,,644
2026-04,CPS,Tier F,Location 5,339,Offer A|Offer B,,,43
2026-04,CPS,Tier F,Location 5,172,Offer A|Offer B|Offer C,,,97
2026-04,CPS,Tier F,Location 5,428,Offer A|Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer B|Offer C|Offer D|Offer F|Offer I,153
2026-04,CPS,Tier F,Location 5,262,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer C|Offer G,112
2026-04,CPS,Tier F,Location 5,276,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer I,Offer I,46
2026-04,CPS,Tier F,Location 5,175,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer I,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer I,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer I,2
2026-04,CPS,Tier F,Location 5,175,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H,Offer E,Offer E,35
2026-04,CPS,Tier F,Location 5,293,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H|Offer J,Offer H|Offer J,Offer H|Offer J,5
2026-04,CPS,Tier F,Location 5,98,Offer A|Offer B|Offer C|Offer E|Offer H|Offer I|Offer J,Offer A|Offer E|Offer H|Offer J,Offer A|Offer E|Offer H|Offer J,48
2026-04,CPS,Tier F,Location 5,304,Offer A|Offer B|Offer C|Offer F|Offer G|Offer J,Offer A|Offer B|Offer J,Offer A,32
2026-04,CPS,Tier F,Location 5,388,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer D|Offer F|Offer J,93
2026-04,CPS,Tier F,Location 5,313,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer I,,,223
2026-04,CPS,Tier F,Location 5,163,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I,Offer I,17
2026-04,CPS,Tier F,Location 5,132,Offer A|Offer B|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer E|Offer F|Offer J,,52
2026-04,CPS,Tier F,Location 5,283,Offer A|Offer B|Offer F|Offer G|Offer H,Offer A|Offer B|Offer F|Offer G,Offer A|Offer B|Offer F|Offer G,93
2026-04,CPS,Tier F,Location 5,175,Offer A|Offer B|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer G|Offer H|Offer I|Offer J,,14
2026-04,CPS,Tier F,Location 5,175,Offer A|Offer C|Offer D|Offer E|Offer F|Offer I,,,10
2026-04,CPS,Tier F,Location 5,172,Offer A|Offer C|Offer D|Offer E|Offer F|Offer I|Offer J,,,6
2026-04,CPS,Tier F,Location 5,458,Offer A|Offer C|Offer E|Offer F|Offer H,Offer C|Offer E,Offer E,6
2026-04,CPS,Tier F,Location 5,132,Offer A|Offer D,Offer A,Offer A,15
2026-04,CPS,Tier F,Location 5,376,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer E|Offer F|Offer I,Offer A|Offer F,35
2026-04,CPS,Tier F,Location 5,270,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer E|Offer G|Offer I,Offer A|Offer E|Offer G|Offer I,30
2026-04,CPS,Tier F,Location 5,376,Offer A|Offer D|Offer E|Offer G|Offer I|Offer J,Offer A|Offer D|Offer G|Offer J,Offer A|Offer D,65
2026-04,CPS,Tier F,Location 5,200,Offer A|Offer D|Offer E|Offer I|Offer J,Offer A|Offer E|Offer I,Offer E,200
2026-04,CPS,Tier F,Location 5,325,Offer A|Offer D|Offer F|Offer G|Offer I|Offer J,,,257
2026-04,CPS,Tier F,Location 5,428,Offer A|Offer D|Offer J,,,39
2026-04,CPS,Tier F,Location 5,270,Offer A|Offer E|Offer F|Offer G,Offer E|Offer F,Offer E|Offer F,240
2026-04,CPS,Tier F,Location 5,485,Offer A|Offer E|Offer H,,,400
2026-04,CPS,Tier F,Location 5,388,Offer A|Offer F|Offer G|Offer H|Offer I,,,122
2026-04,CPS,Tier F,Location 5,207,Offer A|Offer F|Offer H|Offer J,Offer A|Offer F|Offer H|Offer J,,69
2026-04,CPS,Tier F,Location 5,175,Offer A|Offer F|Offer J,Offer A|Offer F|Offer J,Offer F|Offer J,117
2026-04,CPS,Tier F,Location 5,207,Offer A|Offer F|Offer J,Offer J,,64
2026-04,CPS,Tier F,Location 5,339,Offer A|Offer G|Offer J,Offer A|Offer G|Offer J,Offer A|Offer G,82
2026-04,CPS,Tier F,Location 5,284,Offer B,,,284
2026-04,CPS,Tier F,Location 5,304,Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer B|Offer D|Offer E|Offer J,Offer E|Offer J,60
2026-04,CPS,Tier F,Location 5,175,Offer B|Offer C|Offer G|Offer H|Offer I,Offer B|Offer C|Offer I,Offer B,56
2026-04,CPS,Tier F,Location 5,163,Offer B|Offer C|Offer H|Offer I|Offer J,Offer B|Offer C|Offer H|Offer I|Offer J,,33
2026-04,CPS,Tier F,Location 5,175,Offer B|Offer C|Offer J,Offer B|Offer J,Offer B,26
2026-04,CPS,Tier F,Location 5,304,Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer B,,15
2026-04,CPS,Tier F,Location 5,458,Offer B|Offer D|Offer E|Offer G|Offer I,Offer G,,10
2026-04,CPS,Tier F,Location 5,175,Offer B|Offer D|Offer E|Offer H,Offer D|Offer E,Offer D|Offer E,16
2026-04,CPS,Tier F,Location 5,131,Offer B|Offer D|Offer H,Offer B|Offer D|Offer H,Offer B|Offer D|Offer H,21
2026-04,CPS,Tier F,Location 5,376,Offer B|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer G|Offer J,Offer B|Offer J,4
2026-04,CPS,Tier F,Location 5,458,Offer B|Offer E|Offer F|Offer G|Offer J,Offer B|Offer E|Offer F|Offer G|Offer J,Offer E,261
2026-04,CPS,Tier F,Location 5,94,Offer B|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer F|Offer I|Offer J,,94
2026-04,CPS,Tier F,Location 5,113,Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer J,Offer J,54
2026-04,CPS,Tier F,Location 5,376,Offer B|Offer G,Offer B|Offer G,,164
2026-04,CPS,Tier F,Location 5,458,Offer B|Offer H,,,124
2026-04,CPS,Tier F,Location 5,339,Offer C|Offer D|Offer F|Offer G|Offer H,Offer C|Offer F|Offer H,,214
2026-04,CPS,Tier F,Location 5,163,Offer C|Offer E|Offer F,,,55
2026-04,CPS,Tier F,Location 5,388,Offer C|Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer F|Offer G,Offer E|Offer F|Offer G,165
2026-04,CPS,Tier F,Location 5,175,Offer C|Offer F|Offer G|Offer H,Offer C|Offer G|Offer H,Offer C|Offer G,27
2026-04,CPS,Tier F,Location 5,313,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer J,Offer G|Offer H,90
2026-04,CPS,Tier F,Location 5,304,Offer C|Offer H,,,159
2026-04,CPS,Tier F,Location 5,304,Offer C|Offer J,,,38
2026-04,CPS,Tier F,Location 5,462,Offer D,,,322
2026-04,CPS,Tier F,Location 5,276,Offer D|Offer F,Offer D|Offer F,,87
2026-04,CPS,Tier F,Location 5,122,Offer D|Offer G|Offer I,,,122
2026-04,CPS,Tier F,Location 5,163,Offer D|Offer G|Offer I|Offer J,Offer D|Offer G|Offer I|Offer J,Offer G|Offer I,21
2026-04,CPS,Tier F,Location 5,132,Offer D|Offer G|Offer J,Offer G,Offer G,4
2026-04,CPS,Tier F,Location 5,293,Offer D|Offer H,Offer D,Offer D,98
2026-04,CPS,Tier F,Location 5,131,Offer D|Offer H|Offer I|Offer J,Offer D,,26
2026-04,CPS,Tier F,Location 5,276,Offer E,,,143
2026-04,CPS,Tier F,Location 5,98,Offer E|Offer F|Offer G,Offer F,,50
2026-04,CPS,Tier F,Location 5,132,Offer E|Offer F|Offer G|Offer I,,,2
2026-04,CPS,Tier F,Location 5,388,Offer E|Offer F|Offer I,,,8
2026-04,CPS,Tier F,Location 5,131,Offer E|Offer G|Offer J,Offer E|Offer J,Offer E,7
2026-04,CPS,Tier F,Location 5,458,Offer F,,,57
2026-04,CPS,Tier F,Location 5,293,Offer F,Offer F,,33
2026-04,CPS,Tier F,Location 5,172,Offer F|Offer H|Offer J,,,10
2026-04,CPS,Tier F,Location 5,163,Offer F|Offer I,,,37
2026-04,CPS,Tier F,Location 5,428,Offer F|Offer J,Offer F|Offer J,Offer J,236
2026-04,CPS,Tier F,Location 5,175,Offer G|Offer H,Offer G,,47
2026-04,CPS,Tier F,Location 5,283,Offer G|Offer H|Offer J,,,116
2026-04,CPS,Tier F,Location 5,325,Offer G|Offer I,Offer G|Offer I,,68
2026-04,CPS,Tier F,Location 5,1039,Offer H,,,473
2026-04,CPS,Tier F,Location 5,131,Offer H,Offer H,Offer H,10
2026-04,CPS,Tier F,Location 5,207,Offer I,,,74
2026-04,CPS,Tier F,Location 5,283,Offer I,Offer I,,74
2026-04,CPS,Tier F,Location 5,679,Offer J,Offer J,,202
2026-04,CPS,Tier F,Location 5,132,Offer J,Offer J,Offer J,59
2026-04,CPS,Tier F,Location 6,395,Offer A,,,146
2026-04,CPS,Tier F,Location 6,382,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F,Offer D,,16
2026-04,CPS,Tier F,Location 6,118,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer H,Offer D|Offer F,Offer D|Offer F,3
2026-04,CPS,Tier F,Location 6,184,Offer A|Offer B|Offer C|Offer D|Offer E|Offer J,Offer A|Offer B|Offer C|Offer E|Offer J,,28
2026-04,CPS,Tier F,Location 6,382,Offer A|Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer H,Offer A|Offer H,13
2026-04,CPS,Tier F,Location 6,486,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer C,,87
2026-04,CPS,Tier F,Location 6,252,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I,Offer B|Offer C,47
2026-04,CPS,Tier F,Location 6,486,Offer A|Offer B|Offer C|Offer E,Offer C,,84
2026-04,CPS,Tier F,Location 6,219,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H,,6
2026-04,CPS,Tier F,Location 6,69,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H,Offer A|Offer F|Offer G|Offer H,Offer A|Offer F|Offer G|Offer H,4
2026-04,CPS,Tier F,Location 6,395,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,Offer B,,141
2026-04,CPS,Tier F,Location 6,51,Offer A|Offer B|Offer C|Offer F|Offer G|Offer J,Offer C|Offer F,Offer F,8
2026-04,CPS,Tier F,Location 6,69,Offer A|Offer B|Offer C|Offer F|Offer H|Offer I|Offer J,,,23
2026-04,CPS,Tier F,Location 6,51,Offer A|Offer B|Offer C|Offer G|Offer H|Offer I,,,8
2026-04,CPS,Tier F,Location 6,159,Offer A|Offer B|Offer C|Offer H|Offer I,Offer A|Offer B|Offer C|Offer I,Offer A,55
