month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-03,SBS,Tier B,Location 2,482,Offer D|Offer F,,,161
2026-03,SBS,Tier B,Location 2,464,Offer D|Offer G|Offer I|Offer J,Offer G|Offer I|Offer J,Offer G|Offer I,48
2026-03,SBS,Tier B,Location 2,482,Offer D|Offer I,Offer D,,18
2026-03,SBS,Tier B,Location 2,432,Offer E,,,94
2026-03,SBS,Tier B,Location 2,354,Offer E|Offer F|Offer J,Offer F,,180
2026-03,SBS,Tier B,Location 2,293,Offer E|Offer G,Offer E,Offer E,63
2026-03,SBS,Tier B,Location 2,311,Offer E|Offer G|Offer H,Offer E|Offer G,Offer E|Offer G,230
2026-03,SBS,Tier B,Location 2,482,Offer E|Offer H,Offer E,,118
2026-03,SBS,Tier B,Location 2,448,Offer E|Offer H,Offer E,Offer E,448
2026-03,SBS,Tier B,Location 2,173,Offer F,Offer F,Offer F,123
2026-03,SBS,Tier B,Location 2,230,Offer G,,,24
2026-03,SBS,Tier B,Location 2,284,Offer I|Offer J,Offer J,,45
2026-03,SBS,Tier B,Location 3,408,Offer A,,,190
2026-03,SBS,Tier B,Location 3,417,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H|Offer I,Offer C|Offer H,,24
2026-03,SBS,Tier B,Location 3,283,Offer A|Offer B|Offer D|Offer E,Offer A|Offer B,Offer A|Offer B,60
2026-03,SBS,Tier B,Location 3,189,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer G|Offer I,Offer G,189
2026-03,SBS,Tier B,Location 3,408,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer J,Offer G,Offer G,146
2026-03,SBS,Tier B,Location 3,248,Offer A|Offer B|Offer D|Offer F|Offer G|Offer I,Offer B|Offer I,Offer B|Offer I,72
2026-03,SBS,Tier B,Location 3,226,Offer A|Offer B|Offer D|Offer G|Offer I|Offer J,Offer A|Offer B|Offer D|Offer G|Offer I|Offer J,Offer A|Offer B|Offer J,4
2026-03,SBS,Tier B,Location 3,256,Offer A|Offer B|Offer D|Offer G|Offer I|Offer J,Offer A|Offer G|Offer J,Offer A|Offer G|Offer J,206
2026-03,SBS,Tier B,Location 3,288,Offer A|Offer B|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer H|Offer J,288
2026-03,SBS,Tier B,Location 3,71,Offer A|Offer B|Offer D|Offer I,Offer B|Offer I,Offer B,29
2026-03,SBS,Tier B,Location 3,226,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H,,,131
2026-03,SBS,Tier B,Location 3,271,Offer A|Offer B|Offer E|Offer G|Offer I|Offer J,Offer I|Offer J,Offer I|Offer J,37
2026-03,SBS,Tier B,Location 3,330,Offer A|Offer B|Offer F|Offer G|Offer H|Offer J,Offer H,,24
2026-03,SBS,Tier B,Location 3,63,Offer A|Offer B|Offer F|Offer J,Offer J,Offer J,30
2026-03,SBS,Tier B,Location 3,62,Offer A|Offer C,Offer A|Offer C,Offer A|Offer C,19
2026-03,SBS,Tier B,Location 3,301,Offer A|Offer C|Offer D|Offer F|Offer H|Offer J,Offer A|Offer C|Offer F|Offer H,Offer C|Offer F|Offer H,170
2026-03,SBS,Tier B,Location 3,301,Offer A|Offer C|Offer F|Offer G|Offer I,Offer A|Offer C|Offer F|Offer G|Offer I,,31
2026-03,SBS,Tier B,Location 3,283,Offer A|Offer C|Offer G,,,66
2026-03,SBS,Tier B,Location 3,188,Offer A|Offer D|Offer E|Offer H,Offer A|Offer D|Offer E|Offer H,,95
2026-03,SBS,Tier B,Location 3,62,Offer A|Offer D|Offer F|Offer G|Offer I|Offer J,Offer A,Offer A,7
2026-03,SBS,Tier B,Location 3,470,Offer A|Offer D|Offer G,Offer A|Offer D|Offer G,,158
2026-03,SBS,Tier B,Location 3,156,Offer A|Offer D|Offer G,Offer A|Offer G,Offer A,33
2026-03,SBS,Tier B,Location 3,276,Offer A|Offer D|Offer G,Offer D,Offer D,156
2026-03,SBS,Tier B,Location 3,330,Offer A|Offer E,,,306
2026-03,SBS,Tier B,Location 3,301,Offer A|Offer E,Offer A,,51
2026-03,SBS,Tier B,Location 3,248,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer E|Offer F|Offer J,118
2026-03,SBS,Tier B,Location 3,188,Offer A|Offer E|Offer F|Offer H,Offer A|Offer E|Offer F|Offer H,Offer A,1
2026-03,SBS,Tier B,Location 3,301,Offer A|Offer G|Offer I,Offer A,,30
2026-03,SBS,Tier B,Location 3,188,Offer A|Offer I|Offer J,Offer A|Offer I|Offer J,Offer A|Offer I,108
2026-03,SBS,Tier B,Location 3,276,Offer A|Offer I|Offer J,Offer A|Offer I|Offer J,Offer J,120
2026-03,SBS,Tier B,Location 3,741,Offer B,,,39
2026-03,SBS,Tier B,Location 3,1266,Offer B,Offer B,Offer B,694
2026-03,SBS,Tier B,Location 3,198,Offer B|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer B|Offer H,,42
2026-03,SBS,Tier B,Location 3,198,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,,,16
2026-03,SBS,Tier B,Location 3,62,Offer B|Offer C|Offer D|Offer G|Offer J,Offer B|Offer C|Offer D|Offer G|Offer J,Offer C|Offer D|Offer J,8
2026-03,SBS,Tier B,Location 3,62,Offer B|Offer C|Offer D|Offer G|Offer J,Offer B|Offer D|Offer G|Offer J,Offer B|Offer G,20
2026-03,SBS,Tier B,Location 3,71,Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,Offer H|Offer I,33
2026-03,SBS,Tier B,Location 3,248,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I,,,25
2026-03,SBS,Tier B,Location 3,470,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I,Offer B,Offer B,6
2026-03,SBS,Tier B,Location 3,271,Offer B|Offer C|Offer E|Offer F|Offer I,Offer B|Offer C|Offer E|Offer F|Offer I,Offer B|Offer C|Offer E|Offer I,183
2026-03,SBS,Tier B,Location 3,283,Offer B|Offer C|Offer E|Offer H,Offer B|Offer C|Offer E,Offer C|Offer E,157
2026-03,SBS,Tier B,Location 3,220,Offer B|Offer C|Offer F|Offer H|Offer I,,,220
2026-03,SBS,Tier B,Location 3,92,Offer B|Offer D|Offer E|Offer F|Offer G,,,92
2026-03,SBS,Tier B,Location 3,226,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer D,Offer B,8
2026-03,SBS,Tier B,Location 3,497,Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,Offer B|Offer D|Offer E|Offer H|Offer J,Offer B|Offer D|Offer H,497
2026-03,SBS,Tier B,Location 3,84,Offer B|Offer D|Offer E|Offer F|Offer I|Offer J,Offer F,Offer F,30
2026-03,SBS,Tier B,Location 3,54,Offer B|Offer D|Offer F|Offer G|Offer J,,,54
2026-03,SBS,Tier B,Location 3,392,Offer B|Offer D|Offer F|Offer J,Offer D,,178
2026-03,SBS,Tier B,Location 3,188,Offer B|Offer D|Offer J,Offer B|Offer D|Offer J,Offer D,36
2026-03,SBS,Tier B,Location 3,229,Offer B|Offer E|Offer F,Offer E,,98
2026-03,SBS,Tier B,Location 3,392,Offer B|Offer F|Offer G|Offer H|Offer I,Offer B|Offer G|Offer H|Offer I,Offer B|Offer I,65
2026-03,SBS,Tier B,Location 3,188,Offer B|Offer I,,,152
2026-03,SBS,Tier B,Location 3,226,Offer C|Offer D|Offer E|Offer F|Offer J,Offer C|Offer D|Offer E|Offer F|Offer J,Offer F|Offer J,19
2026-03,SBS,Tier B,Location 3,156,Offer C|Offer D|Offer F|Offer H|Offer J,Offer C|Offer F|Offer H|Offer J,Offer F|Offer H|Offer J,79
2026-03,SBS,Tier B,Location 3,229,Offer C|Offer D|Offer F|Offer I|Offer J,Offer C|Offer D|Offer F|Offer J,,14
2026-03,SBS,Tier B,Location 3,417,Offer C|Offer D|Offer F|Offer J,Offer F,,65
2026-03,SBS,Tier B,Location 3,188,Offer C|Offer D|Offer I,Offer C|Offer D|Offer I,Offer D,78
2026-03,SBS,Tier B,Location 3,408,Offer C|Offer G,Offer C,Offer C,72
2026-03,SBS,Tier B,Location 3,63,Offer C|Offer J,Offer J,Offer J,33
2026-03,SBS,Tier B,Location 3,656,Offer D,,,180
2026-03,SBS,Tier B,Location 3,376,Offer D,Offer D,,15
2026-03,SBS,Tier B,Location 3,376,Offer D,Offer D,Offer D,172
2026-03,SBS,Tier B,Location 3,84,Offer D|Offer E|Offer F|Offer H|Offer I,Offer E,,54
2026-03,SBS,Tier B,Location 3,71,Offer D|Offer E|Offer G|Offer I|Offer J,Offer G|Offer J,Offer G|Offer J,9
2026-03,SBS,Tier B,Location 3,470,Offer D|Offer E|Offer H,Offer D|Offer E|Offer H,,223
2026-03,SBS,Tier B,Location 3,229,Offer D|Offer E|Offer I,Offer E,,28
2026-03,SBS,Tier B,Location 3,198,Offer D|Offer F|Offer G,Offer D|Offer F,,105
2026-03,SBS,Tier B,Location 3,417,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,37
2026-03,SBS,Tier B,Location 3,376,Offer D|Offer G|Offer H|Offer I,Offer D|Offer G|Offer H|Offer I,Offer H|Offer I,52
2026-03,SBS,Tier B,Location 3,156,Offer D|Offer H,Offer D,Offer D,2
2026-03,SBS,Tier B,Location 3,256,Offer D|Offer I|Offer J,Offer D|Offer I|Offer J,,50
2026-03,SBS,Tier B,Location 3,447,Offer E,,,44
2026-03,SBS,Tier B,Location 3,376,Offer E,Offer E,,119
2026-03,SBS,Tier B,Location 3,198,Offer E|Offer G|Offer J,Offer E|Offer G|Offer J,Offer E,35
2026-03,SBS,Tier B,Location 3,229,Offer E|Offer H,Offer E|Offer H,,14
2026-03,SBS,Tier B,Location 3,271,Offer E|Offer H,Offer E|Offer H,Offer E,33
2026-03,SBS,Tier B,Location 3,447,Offer F,Offer F,,43
2026-03,SBS,Tier B,Location 3,376,Offer F|Offer G|Offer H,Offer H,Offer H,18
2026-03,SBS,Tier B,Location 3,188,Offer F|Offer I,Offer F,Offer F,2
2026-03,SBS,Tier B,Location 3,392,Offer F|Offer I,Offer F|Offer I,Offer I,45
2026-03,SBS,Tier B,Location 3,62,Offer F|Offer I,Offer I,,8
2026-03,SBS,Tier B,Location 3,226,Offer G,Offer G,Offer G,64
2026-03,SBS,Tier B,Location 3,417,Offer G|Offer J,Offer G,,291
2026-03,SBS,Tier B,Location 3,156,Offer H,,,42
2026-03,SBS,Tier B,Location 3,470,Offer H|Offer I,Offer H,,62
2026-03,SBS,Tier B,Location 3,447,Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,Offer H|Offer I|Offer J,92
2026-03,SBS,Tier B,Location 3,301,Offer H|Offer J,,,19
2026-03,SBS,Tier B,Location 3,248,Offer H|Offer J,Offer H|Offer J,,33
2026-03,SBS,Tier B,Location 3,188,Offer J,Offer J,Offer J,92
2026-03,SBS,Tier B,Location 4,442,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer I,Offer A|Offer B|Offer C|Offer D|Offer I,Offer B|Offer C|Offer D|Offer I,442
2026-03,SBS,Tier B,Location 4,94,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I|Offer J,Offer A|Offer B|Offer C|Offer D|Offer H|Offer J,Offer A|Offer B|Offer D|Offer H|Offer J,61
2026-03,SBS,Tier B,Location 4,60,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer J,Offer A|Offer B|Offer E|Offer F|Offer J,Offer A|Offer B|Offer E|Offer F|Offer J,9
2026-03,SBS,Tier B,Location 4,231,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer G,137
2026-03,SBS,Tier B,Location 4,141,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,,,28
2026-03,SBS,Tier B,Location 4,404,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,,,237
2026-03,SBS,Tier B,Location 4,241,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer D|Offer G|Offer H|Offer I,,203
2026-03,SBS,Tier B,Location 4,408,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I,Offer D,Offer D,3
2026-03,SBS,Tier B,Location 4,231,Offer A|Offer B|Offer D|Offer E|Offer H|Offer J,Offer A|Offer B|Offer E|Offer H,Offer A|Offer B|Offer E|Offer H,10
2026-03,SBS,Tier B,Location 4,142,Offer A|Offer B|Offer F,,,102
2026-03,SBS,Tier B,Location 4,408,Offer A|Offer B|Offer G,,,7
2026-03,SBS,Tier B,Location 4,414,Offer A|Offer B|Offer G|Offer J,Offer A,,96
2026-03,SBS,Tier B,Location 4,141,Offer A|Offer C|Offer D,Offer A|Offer C,,27
2026-03,SBS,Tier B,Location 4,255,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer A|Offer E,,89
2026-03,SBS,Tier B,Location 4,209,Offer A|Offer C|Offer D|Offer E|Offer G|Offer J,Offer C|Offer E|Offer J,Offer C|Offer E|Offer J,35
2026-03,SBS,Tier B,Location 4,323,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H,Offer C|Offer F|Offer H,Offer C|Offer F|Offer H,23
2026-03,SBS,Tier B,Location 4,156,Offer A|Offer C|Offer E,Offer A|Offer C|Offer E,Offer C|Offer E,84
2026-03,SBS,Tier B,Location 4,404,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H,Offer E|Offer G|Offer H,156
2026-03,SBS,Tier B,Location 4,142,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer C|Offer E|Offer F,Offer A|Offer C|Offer E|Offer F,40
2026-03,SBS,Tier B,Location 4,209,Offer A|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer F|Offer I|Offer J,Offer E,11
2026-03,SBS,Tier B,Location 4,231,Offer A|Offer C|Offer E|Offer I|Offer J,,,60
2026-03,SBS,Tier B,Location 4,355,Offer A|Offer C|Offer F|Offer G,Offer A|Offer G,,44
2026-03,SBS,Tier B,Location 4,408,Offer A|Offer C|Offer F|Offer H|Offer I|Offer J,Offer A|Offer C|Offer F|Offer H|Offer I|Offer J,Offer F|Offer J,127
2026-03,SBS,Tier B,Location 4,176,Offer A|Offer C|Offer G|Offer H,Offer H,,107
2026-03,SBS,Tier B,Location 4,117,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer D|Offer J,Offer D|Offer J,16
2026-03,SBS,Tier B,Location 4,134,Offer A|Offer D|Offer E|Offer F|Offer H|Offer J,Offer E,,55
2026-03,SBS,Tier B,Location 4,323,Offer A|Offer D|Offer E|Offer G|Offer I|Offer J,Offer A|Offer D|Offer E|Offer G|Offer I,Offer A|Offer E|Offer G|Offer I,19
2026-03,SBS,Tier B,Location 4,395,Offer A|Offer D|Offer F|Offer G,Offer A|Offer D|Offer F|Offer G,,3
2026-03,SBS,Tier B,Location 4,60,Offer A|Offer D|Offer F|Offer G|Offer I,Offer A|Offer D|Offer G|Offer I,Offer A|Offer G|Offer I,22
2026-03,SBS,Tier B,Location 4,395,Offer A|Offer E,,,18
2026-03,SBS,Tier B,Location 4,414,Offer A|Offer E|Offer G|Offer H,Offer A|Offer E|Offer G,,141
2026-03,SBS,Tier B,Location 4,117,Offer A|Offer F,,,13
2026-03,SBS,Tier B,Location 4,176,Offer A|Offer F|Offer G,Offer A|Offer F|Offer G,Offer A|Offer F,47
2026-03,SBS,Tier B,Location 4,422,Offer A|Offer F|Offer I|Offer J,,,422
2026-03,SBS,Tier B,Location 4,117,Offer A|Offer G|Offer J,Offer G,Offer G,88
2026-03,SBS,Tier B,Location 4,413,Offer B|Offer C|Offer D|Offer F|Offer I|Offer J,Offer C,,413
2026-03,SBS,Tier B,Location 4,404,Offer B|Offer C|Offer D|Offer J,,,11
2026-03,SBS,Tier B,Location 4,51,Offer B|Offer C|Offer E|Offer G|Offer I,Offer B|Offer C|Offer E|Offer G|Offer I,Offer B|Offer C|Offer G|Offer I,20
2026-03,SBS,Tier B,Location 4,134,Offer B|Offer C|Offer E|Offer H|Offer I,,,29
2026-03,SBS,Tier B,Location 4,252,Offer B|Offer C|Offer E|Offer I,,,116
2026-03,SBS,Tier B,Location 4,395,Offer B|Offer C|Offer F,Offer B|Offer C,,101
2026-03,SBS,Tier B,Location 4,469,Offer B|Offer C|Offer F|Offer H,Offer B|Offer F|Offer H,Offer F,91
2026-03,SBS,Tier B,Location 4,94,Offer B|Offer C|Offer F|Offer J,,,31
2026-03,SBS,Tier B,Location 4,469,Offer B|Offer D,Offer B,,36
2026-03,SBS,Tier B,Location 4,414,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer D|Offer E|Offer F|Offer G,Offer D|Offer E|Offer F|Offer G,86
2026-03,SBS,Tier B,Location 4,407,Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer B|Offer D|Offer E|Offer I,Offer B|Offer I,31
2026-03,SBS,Tier B,Location 4,323,Offer B|Offer D|Offer E|Offer G|Offer I,Offer B|Offer D|Offer E|Offer G|Offer I,Offer B|Offer D|Offer E|Offer G|Offer I,138
2026-03,SBS,Tier B,Location 4,176,Offer B|Offer D|Offer F|Offer I,Offer B|Offer D|Offer F|Offer I,Offer F,6
2026-03,SBS,Tier B,Location 4,134,Offer B|Offer D|Offer I,Offer D,Offer D,50
2026-03,SBS,Tier B,Location 4,408,Offer B|Offer E,Offer B|Offer E,Offer E,199
2026-03,SBS,Tier B,Location 4,111,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer H,,111
2026-03,SBS,Tier B,Location 4,209,Offer B|Offer E|Offer F|Offer H,Offer B|Offer E|Offer F|Offer H,,99
2026-03,SBS,Tier B,Location 4,408,Offer B|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer E|Offer I,Offer E|Offer I,72
2026-03,SBS,Tier B,Location 4,176,Offer B|Offer F|Offer G,,,14
2026-03,SBS,Tier B,Location 4,407,Offer B|Offer F|Offer G|Offer H|Offer I,Offer B|Offer G|Offer H,Offer G,22
2026-03,SBS,Tier B,Location 4,175,Offer B|Offer F|Offer H|Offer I,Offer B|Offer H,Offer B|Offer H,140
2026-03,SBS,Tier B,Location 4,200,Offer B|Offer H,Offer B,Offer B,120
2026-03,SBS,Tier B,Location 4,355,Offer B|Offer I,Offer B,,107
2026-03,SBS,Tier B,Location 4,414,Offer B|Offer I|Offer J,Offer B|Offer I,,51
2026-03,SBS,Tier B,Location 4,469,Offer B|Offer I|Offer J,Offer B|Offer I|Offer J,Offer B|Offer I|Offer J,342
2026-03,SBS,Tier B,Location 4,60,Offer C,Offer C,Offer C,5
2026-03,SBS,Tier B,Location 4,156,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer E|Offer G,Offer G,72
2026-03,SBS,Tier B,Location 4,241,Offer C|Offer D|Offer E|Offer F|Offer I,Offer D|Offer F,,38
2026-03,SBS,Tier B,Location 4,407,Offer C|Offer D|Offer F|Offer I|Offer J,Offer D|Offer F|Offer I|Offer J,,185
2026-03,SBS,Tier B,Location 4,479,Offer C|Offer D|Offer F|Offer J,Offer D|Offer F,Offer D|Offer F,479
2026-03,SBS,Tier B,Location 4,94,Offer C|Offer E|Offer F,,,2
2026-03,SBS,Tier B,Location 4,255,Offer C|Offer E|Offer F|Offer J,Offer F|Offer J,Offer J,25
2026-03,SBS,Tier B,Location 4,231,Offer C|Offer F,,,24
2026-03,SBS,Tier B,Location 4,395,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer I,Offer I,273
2026-03,SBS,Tier B,Location 4,175,Offer C|Offer G,,,35
2026-03,SBS,Tier B,Location 4,51,Offer D,,,31
2026-03,SBS,Tier B,Location 4,302,Offer D,Offer D,Offer D,6
2026-03,SBS,Tier B,Location 4,209,Offer D|Offer E|Offer F,Offer D|Offer F,,64
2026-03,SBS,Tier B,Location 4,355,Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer D|Offer J,Offer D|Offer J,6
2026-03,SBS,Tier B,Location 4,407,Offer D|Offer G|Offer H,Offer D|Offer H,Offer H,169
2026-03,SBS,Tier B,Location 4,141,Offer E,Offer E,,77
2026-03,SBS,Tier B,Location 4,414,Offer E|Offer H|Offer J,Offer E,Offer E,40
2026-03,SBS,Tier B,Location 4,302,Offer E|Offer I,Offer I,,72
2026-03,SBS,Tier B,Location 4,141,Offer F|Offer G|Offer H,Offer G|Offer H,,9
2026-03,SBS,Tier B,Location 4,355,Offer F|Offer G|Offer H|Offer J,Offer F|Offer H|Offer J,Offer H,57
2026-03,SBS,Tier B,Location 4,176,Offer F|Offer H,Offer H,,2
2026-03,SBS,Tier B,Location 4,455,Offer G,,,217
2026-03,SBS,Tier B,Location 4,417,Offer G,Offer G,Offer G,163
2026-03,SBS,Tier B,Location 4,323,Offer G|Offer H,Offer G|Offer H,Offer G|Offer H,143
2026-03,SBS,Tier B,Location 4,255,Offer H,,,4
2026-03,SBS,Tier B,Location 4,362,Offer I,Offer I,,245
2026-03,SBS,Tier B,Location 4,62,Offer I,Offer I,Offer I,40
2026-03,SBS,Tier B,Location 4,60,Offer I|Offer J,Offer J,Offer J,3
2026-03,SBS,Tier B,Location 4,252,Offer J,,,136
2026-03,SBS,Tier B,Location 5,475,Offer A,,,169
2026-03,SBS,Tier B,Location 5,498,Offer A|Offer B,Offer B,,62
2026-03,SBS,Tier B,Location 5,246,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H,Offer B|Offer D|Offer E,,196
2026-03,SBS,Tier B,Location 5,218,Offer A|Offer B|Offer C|Offer D|Offer E|Offer I,Offer A|Offer E,Offer A|Offer E,86
2026-03,SBS,Tier B,Location 5,379,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G|Offer I,Offer A|Offer B|Offer C|Offer D|Offer G|Offer I,,379
2026-03,SBS,Tier B,Location 5,498,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H,276
2026-03,SBS,Tier B,Location 5,198,Offer A|Offer B|Offer C|Offer E|Offer F|Offer I|Offer J,Offer A|Offer B|Offer C|Offer E|Offer F|Offer I,Offer B|Offer C|Offer E|Offer F|Offer I,43
2026-03,SBS,Tier B,Location 5,279,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I,Offer A|Offer B,Offer A|Offer B,144
2026-03,SBS,Tier B,Location 5,340,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,Offer B|Offer G|Offer J,Offer B|Offer G|Offer J,108
2026-03,SBS,Tier B,Location 5,246,Offer A|Offer B|Offer C|Offer E|Offer H|Offer I|Offer J,Offer H,Offer H,50
2026-03,SBS,Tier B,Location 5,302,Offer A|Offer B|Offer C|Offer F|Offer G|Offer J,,,77
2026-03,SBS,Tier B,Location 5,459,Offer A|Offer B|Offer C|Offer F|Offer H|Offer I|Offer J,,,378
2026-03,SBS,Tier B,Location 5,424,Offer A|Offer B|Offer C|Offer F|Offer J,Offer B,,82
2026-03,SBS,Tier B,Location 5,198,Offer A|Offer B|Offer C|Offer G,,,2
2026-03,SBS,Tier B,Location 5,424,Offer A|Offer B|Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer G|Offer H|Offer I,135
2026-03,SBS,Tier B,Location 5,366,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer F|Offer G,Offer G,26
2026-03,SBS,Tier B,Location 5,53,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,Offer D|Offer E|Offer I,Offer E|Offer I,15
2026-03,SBS,Tier B,Location 5,229,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H,Offer B|Offer D|Offer G,,20
2026-03,SBS,Tier B,Location 5,399,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,Offer B|Offer D|Offer E|Offer G|Offer H,146
2026-03,SBS,Tier B,Location 5,279,Offer A|Offer B|Offer D|Offer E|Offer G|Offer J,Offer E|Offer G|Offer J,,135
2026-03,SBS,Tier B,Location 5,435,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer I,Offer F,Offer F,435
2026-03,SBS,Tier B,Location 5,229,Offer A|Offer B|Offer D|Offer F|Offer I,Offer B|Offer D|Offer F,,193
2026-03,SBS,Tier B,Location 5,393,Offer A|Offer B|Offer D|Offer J,Offer A|Offer B|Offer D|Offer J,Offer D|Offer J,62
2026-03,SBS,Tier B,Location 5,353,Offer A|Offer B|Offer E|Offer F|Offer I,Offer E,,15
2026-03,SBS,Tier B,Location 5,393,Offer A|Offer B|Offer E|Offer F|Offer I|Offer J,Offer A|Offer B|Offer E|Offer F|Offer I|Offer J,Offer A|Offer B|Offer F|Offer I|Offer J,192
2026-03,SBS,Tier B,Location 5,126,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer F|Offer G|Offer H,Offer A|Offer H,126
2026-03,SBS,Tier B,Location 5,131,Offer A|Offer B|Offer F|Offer G|Offer J,Offer G,,11
2026-03,SBS,Tier B,Location 5,198,Offer A|Offer C|Offer D|Offer E|Offer G|Offer J,Offer D|Offer E,Offer D|Offer E,30
2026-03,SBS,Tier B,Location 5,479,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I,,,479
2026-03,SBS,Tier B,Location 5,198,Offer A|Offer C|Offer D|Offer F|Offer J,,,2
2026-03,SBS,Tier B,Location 5,399,Offer A|Offer C|Offer D|Offer G|Offer H|Offer J,Offer A|Offer C|Offer D|Offer H|Offer J,Offer A|Offer C|Offer D|Offer H|Offer J,26
2026-03,SBS,Tier B,Location 5,310,Offer A|Offer C|Offer D|Offer G|Offer H|Offer J,Offer D|Offer G,,310
2026-03,SBS,Tier B,Location 5,93,Offer A|Offer C|Offer D|Offer H|Offer I,Offer A|Offer C|Offer H|Offer I,Offer C|Offer H,16
2026-03,SBS,Tier B,Location 5,260,Offer A|Offer C|Offer E|Offer G,Offer A|Offer C|Offer E|Offer G,Offer C,27
2026-03,SBS,Tier B,Location 5,399,Offer A|Offer C|Offer E|Offer G,Offer C|Offer G,Offer C|Offer G,49
2026-03,SBS,Tier B,Location 5,218,Offer A|Offer C|Offer G|Offer H|Offer I,Offer A|Offer C|Offer H|Offer I,Offer H,82
2026-03,SBS,Tier B,Location 5,399,Offer A|Offer C|Offer H|Offer J,Offer A|Offer C|Offer J,Offer A|Offer C|Offer J,121
2026-03,SBS,Tier B,Location 5,260,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,,,190
2026-03,SBS,Tier B,Location 5,302,Offer A|Offer E|Offer I|Offer J,Offer A|Offer I,Offer A,115
2026-03,SBS,Tier B,Location 5,53,Offer A|Offer F,Offer A|Offer F,Offer A,9
2026-03,SBS,Tier B,Location 5,229,Offer A|Offer I,,,7
2026-03,SBS,Tier B,Location 5,201,Offer B|Offer C|Offer D|Offer E|Offer F|Offer G,Offer B|Offer C|Offer F|Offer G,Offer C|Offer F|Offer G,158
2026-03,SBS,Tier B,Location 5,366,Offer B|Offer C|Offer D|Offer E|Offer F|Offer G|Offer J,Offer G,,137
